Gestures,Hand,HandPalmPosition,HandPalmOrientation
3,Left,"(-51.5831, 369.79, -58.2194)","(-0.107692, 0.0434933, -0.993232)"
3,Left,"(-54.0417, 369.975, -58.112)","(-0.112859, 0.0463359, -0.99253)"
3,Left,"(-56.4867, 370.101, -57.9527)","(-0.117167, 0.0455225, -0.992068)"
3,Left,"(-59.0009, 370.272, -57.8851)","(-0.123443, 0.0505925, -0.991061)"
3,Left,"(-61.3291, 370.205, -57.5701)","(-0.128577, 0.0540967, -0.990223)"
3,Left,"(-63.7173, 370.241, -57.1539)","(-0.136116, 0.0551012, -0.989159)"
3,Left,"(-66.1022, 370.277, -56.8088)","(-0.1423, 0.0560673, -0.988234)"
3,Left,"(-68.4312, 370.175, -56.5098)","(-0.146042, 0.0575375, -0.987604)"
3,Left,"(-70.7334, 369.874, -56.1641)","(-0.152567, 0.0501175, -0.987022)"
3,Left,"(-72.9464, 369.774, -55.8778)","(-0.157957, 0.0506112, -0.986148)"
3,Left,"(-75.1528, 369.709, -55.5218)","(-0.164279, 0.0459658, -0.985342)"
3,Left,"(-77.2327, 369.601, -55.2701)","(-0.168386, 0.046963, -0.984602)"
3,Left,"(-79.3151, 369.621, -55.1102)","(-0.17522, 0.0528699, -0.983109)"
3,Left,"(-81.22, 369.307, -54.7206)","(-0.181092, 0.0543606, -0.981963)"
3,Left,"(-83.0067, 368.947, -54.4248)","(-0.186091, 0.056253, -0.980921)"
3,Left,"(-84.6757, 368.752, -53.9016)","(-0.190054, 0.0576283, -0.980081)"
3,Left,"(-86.3783, 368.79, -53.5972)","(-0.190366, 0.0556377, -0.980135)"
3,Left,"(-87.8667, 368.812, -53.1854)","(-0.192921, 0.0556628, -0.979634)"
3,Left,"(-89.3636, 368.947, -52.7548)","(-0.195519, 0.0608131, -0.978813)"
3,Left,"(-90.6607, 368.754, -52.2441)","(-0.198544, 0.0616432, -0.978152)"
3,Left,"(-91.7608, 368.55, -51.6276)","(-0.196069, 0.0614293, -0.978664)"
3,Left,"(-92.7827, 368.402, -51.074)","(-0.197803, 0.0554194, -0.978674)"
3,Left,"(-93.7165, 367.957, -50.489)","(-0.196602, 0.0507283, -0.97917)"
3,Left,"(-94.5733, 367.881, -49.984)","(-0.19773, 0.0477889, -0.979091)"
3,Left,"(-96.5822, 367.565, -48.013)","(-0.19719, 0.0523172, -0.978968)"
3,Left,"(-96.5045, 367.084, -47.4212)","(-0.198009, 0.047033, -0.979071)"
3,Left,"(-96.9498, 366.974, -46.7562)","(-0.198269, 0.045281, -0.979101)"
3,Left,"(-97.3873, 367.194, -46.059)","(-0.196533, 0.0407896, -0.979648)"
3,Left,"(-97.5951, 366.96, -45.3855)","(-0.196454, 0.0440387, -0.979524)"
3,Left,"(-97.8016, 366.686, -44.6832)","(-0.196656, 0.0446717, -0.979454)"
3,Left,"(-97.9053, 366.434, -43.9747)","(-0.19729, 0.0409522, -0.979489)"
3,Left,"(-97.9989, 366.25, -43.4191)","(-0.199142, 0.0425968, -0.979044)"
3,Left,"(-98.0778, 366.045, -42.813)","(-0.199539, 0.0361422, -0.979223)"
3,Left,"(-98.0017, 365.928, -42.3265)","(-0.200927, 0.0374287, -0.978891)"
3,Left,"(-97.8939, 365.917, -41.6738)","(-0.201546, 0.0364022, -0.978802)"
3,Left,"(-97.7586, 366.026, -41.0949)","(-0.201965, 0.0364194, -0.978715)"
3,Left,"(-97.5717, 366.013, -40.4293)","(-0.201541, 0.0364552, -0.978801)"
3,Left,"(-97.2833, 365.755, -39.8442)","(-0.200727, 0.03779, -0.978918)"
3,Left,"(-96.9297, 365.599, -39.1887)","(-0.200256, 0.0360099, -0.979082)"
3,Left,"(-96.0296, 365.263, -37.883)","(-0.198817, 0.0348219, -0.979418)"
3,Left,"(-93.9214, 365.092, -35.7584)","(-0.198093, 0.0324159, -0.979647)"
3,Left,"(-93.024, 364.995, -34.9469)","(-0.196487, 0.0275273, -0.98012)"
3,Left,"(-92.0539, 364.623, -34.3072)","(-0.19712, 0.0335531, -0.979805)"
3,Left,"(-90.996, 364.374, -33.6823)","(-0.197151, 0.0330515, -0.979816)"
3,Left,"(-89.7875, 364.107, -33.0702)","(-0.197252, 0.0359642, -0.979693)"
3,Left,"(-88.5094, 363.854, -32.4053)","(-0.198771, 0.041404, -0.979171)"
3,Left,"(-87.1785, 363.861, -31.6918)","(-0.199878, 0.038084, -0.97908)"
3,Left,"(-85.7354, 363.634, -31.1072)","(-0.199527, 0.0455514, -0.978833)"
3,Left,"(-84.3166, 363.576, -30.4358)","(-0.199026, 0.043198, -0.979042)"
3,Left,"(-82.6764, 363.183, -29.7428)","(-0.197077, 0.0466431, -0.979278)"
3,Left,"(-80.9743, 362.953, -29.0973)","(-0.195074, 0.0475178, -0.979637)"
3,Left,"(-79.2156, 362.635, -28.4917)","(-0.193243, 0.0463121, -0.980057)"
3,Left,"(-77.3841, 362.368, -27.8829)","(-0.193257, 0.0523774, -0.979749)"
3,Left,"(-75.409, 362.217, -27.2345)","(-0.192795, 0.0566833, -0.979601)"
3,Left,"(-73.3342, 362.134, -26.6095)","(-0.191692, 0.0544583, -0.979943)"
3,Left,"(-71.233, 362.157, -25.7888)","(-0.191099, 0.0556953, -0.979989)"
3,Left,"(-68.9425, 362.079, -25.0005)","(-0.189607, 0.0666392, -0.979596)"
3,Left,"(-66.7557, 362.307, -24.2517)","(-0.185995, 0.0643213, -0.980443)"
3,Left,"(-64.3409, 362.484, -23.4693)","(-0.181935, 0.069107, -0.980879)"
3,Left,"(-61.902, 362.655, -22.5845)","(-0.17599, 0.0650017, -0.982243)"
3,Left,"(-59.334, 363.106, -21.7656)","(-0.170813, 0.0632585, -0.983271)"
3,Left,"(-56.845, 363.357, -20.9182)","(-0.167249, 0.0656788, -0.983725)"
3,Left,"(-54.3006, 363.982, -20.0156)","(-0.164548, 0.0667616, -0.984107)"
3,Left,"(-48.8542, 365.186, -17.9962)","(-0.156163, 0.0430094, -0.986794)"
3,Left,"(-45.9962, 364.927, -16.7128)","(-0.138456, 0.0272374, -0.989994)"
3,Left,"(-43.4182, 365.643, -15.6436)","(-0.139293, 0.0343291, -0.989656)"
3,Left,"(-40.5083, 365.534, -14.6887)","(-0.128297, 0.0275847, -0.991352)"
3,Left,"(-37.9273, 366.445, -13.9931)","(-0.127745, 0.0312772, -0.991314)"
3,Left,"(-34.9265, 366.277, -13.1894)","(-0.115452, 0.0224059, -0.99306)"
3,Left,"(-32.3302, 367.237, -12.6253)","(-0.1191, 0.0294754, -0.992445)"
3,Left,"(-29.3945, 367.05, -11.9946)","(-0.108071, 0.0300678, -0.993688)"
3,Left,"(-26.599, 367.628, -11.7643)","(-0.103765, 0.0455989, -0.993556)"
3,Left,"(-23.8338, 368.241, -11.1907)","(-0.0979954, 0.0585582, -0.993463)"
3,Left,"(-20.9023, 368.848, -10.6281)","(-0.0922647, 0.0657173, -0.993564)"
3,Left,"(-18.0225, 369.784, -9.83288)","(-0.0849482, 0.0678155, -0.994075)"
3,Left,"(-15.0176, 369.58, -8.70361)","(-0.0765143, 0.0472751, -0.995947)"
3,Left,"(-8.91514, 370.499, -6.61702)","(-0.0745014, 0.0357253, -0.996581)"
3,Left,"(-5.92924, 370.461, -5.61507)","(-0.0670216, 0.0178913, -0.997591)"
3,Left,"(-3.08597, 371.949, -4.47835)","(-0.072724, 0.0359191, -0.996705)"
3,Left,"(-0.0467862, 372.96, -3.58968)","(-0.0687656, 0.0298289, -0.997187)"
3,Left,"(3.05734, 373.043, -3.21756)","(-0.0493063, 0.0392302, -0.998013)"
3,Left,"(6.00772, 373.856, -2.8257)","(-0.052572, 0.0304171, -0.998154)"
3,Left,"(9.19945, 373.518, -2.66759)","(-0.0341449, 0.0341126, -0.998835)"
3,Left,"(12.2996, 374.105, -1.91751)","(-0.0361549, 0.0269942, -0.998982)"
3,Left,"(15.6102, 373.769, -1.62763)","(-0.0194302, 0.0319702, -0.9993)"
3,Left,"(18.6661, 374.446, -0.688096)","(-0.0248225, 0.0301557, -0.999237)"
3,Left,"(21.9701, 373.966, -0.245259)","(-0.0121437, 0.0285228, -0.999519)"
3,Left,"(25.1387, 374.559, -0.432139)","(0.00438155, 0.0535042, -0.998558)"
3,Left,"(28.368, 374.711, 0.0109884)","(0.00870597, 0.0684649, -0.997616)"
3,Left,"(31.5586, 374.849, 0.131916)","(0.0239796, 0.0863603, -0.995975)"
3,Left,"(34.9686, 374.204, 0.945404)","(0.0295123, 0.0679189, -0.997254)"
3,Left,"(38.2853, 373.453, 1.8)","(0.0341492, 0.0555207, -0.997873)"
3,Left,"(41.6761, 373.845, 2.51282)","(0.0407193, 0.0635392, -0.997148)"
3,Left,"(44.9015, 374.2, 3.3185)","(0.0270682, 0.0516052, -0.998301)"
3,Left,"(48.3835, 373.975, 3.39958)","(0.0408434, 0.0414632, -0.998305)"
3,Left,"(51.6968, 373.623, 3.73098)","(0.0414906, 0.0314635, -0.998643)"
3,Left,"(58.7891, 373.405, 4.69346)","(0.0584446, 0.0325165, -0.997761)"
3,Left,"(62.1584, 372.949, 4.84276)","(0.0703437, 0.025775, -0.99719)"
3,Left,"(65.4103, 372.991, 5.51336)","(0.0671794, 0.0244264, -0.997442)"
3,Left,"(68.8407, 372.886, 5.91908)","(0.0739228, 0.013581, -0.997171)"
3,Left,"(72.2683, 372.851, 6.54851)","(0.0759866, 0.0091413, -0.997067)"
3,Left,"(75.7019, 372.703, 6.92881)","(0.0780857, 0.00884333, -0.996907)"
3,Left,"(79.1891, 372.512, 7.34455)","(0.0832748, 0.00456231, -0.996516)"
3,Left,"(82.6151, 372.07, 7.60559)","(0.0916388, 0.00640936, -0.995772)"
3,Left,"(85.7929, 371.519, 7.6719)","(0.0873429, 0.00504879, -0.996166)"
3,Left,"(89.1081, 370.775, 7.65264)","(0.0920717, 0.00947277, -0.995707)"
3,Left,"(92.4096, 370.353, 7.70963)","(0.092852, 0.000762684, -0.99568)"
3,Left,"(95.9307, 370.535, 8.32027)","(0.100909, -0.00717222, -0.99487)"
3,Left,"(99.2889, 370.38, 8.51729)","(0.103072, -0.00590903, -0.994656)"
3,Left,"(106.26, 370.111, 9.28077)","(0.104435, 0.00343503, -0.994526)"
3,Left,"(109.301, 369.728, 9.89296)","(0.102381, 0.0178387, -0.994585)"
3,Left,"(112.61, 369.409, 10.7579)","(0.100982, 0.000384924, -0.994888)"
3,Left,"(115.936, 369.19, 11.2761)","(0.100827, 0.00207425, -0.994902)"
3,Left,"(119.328, 368.792, 12.2578)","(0.103256, -0.0080254, -0.994622)"
3,Left,"(122.701, 368.342, 12.5113)","(0.109907, 0.00228241, -0.993939)"
3,Left,"(126.136, 368.045, 12.8302)","(0.116569, 0.00537991, -0.993168)"
3,Left,"(129.552, 367.727, 13.1195)","(0.120006, -0.00091274, -0.992773)"
3,Left,"(132.586, 366.529, 13.2503)","(0.135365, 0.0245011, -0.990493)"
3,Left,"(135.961, 365.945, 13.1149)","(0.14433, 0.0191512, -0.989344)"
3,Left,"(139.244, 365.47, 13.1299)","(0.153688, 0.0271969, -0.987745)"
3,Left,"(142.379, 365.028, 13.2519)","(0.156978, 0.0100275, -0.987551)"
3,Left,"(145.414, 364.891, 13.3448)","(0.166616, 0.0268724, -0.985656)"
3,Left,"(151.483, 364.78, 13.6214)","(0.172828, 0.0280747, -0.984552)"
3,Left,"(154.302, 364.993, 13.8592)","(0.175319, 0.0207429, -0.984293)"
3,Left,"(157.002, 365.124, 14.1107)","(0.176007, 0.00199515, -0.984387)"
3,Left,"(159.823, 365.731, 14.2519)","(0.17762, -0.000568597, -0.984099)"
3,Left,"(162.502, 366.099, 14.6161)","(0.184556, -0.00715653, -0.982796)"
3,Left,"(165.276, 366.845, 14.7117)","(0.189591, -0.00786434, -0.981832)"
3,Left,"(167.71, 367.32, 15.0606)","(0.192231, -0.0098233, -0.981301)"
3,Left,"(170.123, 368.066, 15.1244)","(0.191294, -0.014842, -0.981421)"
3,Left,"(172.3, 368.555, 15.3303)","(0.194123, -0.0114947, -0.98091)"
3,Left,"(174.515, 369.372, 15.677)","(0.196621, -0.0120745, -0.980405)"
3,Left,"(176.623, 369.918, 15.8529)","(0.196661, -0.0224246, -0.980215)"
3,Left,"(178.651, 370.426, 16.0129)","(0.19503, -0.0319981, -0.980275)"
3,Left,"(180.686, 371.008, 16.1205)","(0.196704, -0.031666, -0.979951)"
3,Left,"(182.537, 371.553, 16.384)","(0.193964, -0.0396918, -0.980205)"
3,Left,"(184.432, 372.114, 16.3809)","(0.195686, -0.0380074, -0.97993)"
3,Left,"(186.3, 372.563, 16.4078)","(0.195415, -0.0428677, -0.979783)"
3,Left,"(188.213, 373.066, 16.6046)","(0.200507, -0.0387963, -0.978924)"
3,Left,"(190.021, 373.601, 16.7473)","(0.197177, -0.046548, -0.979262)"
3,Left,"(191.812, 373.957, 16.8671)","(0.20236, -0.0384085, -0.978558)"
3,Left,"(197.302, 375.309, 17.729)","(0.203771, -0.0485362, -0.977815)"
3,Left,"(198.728, 375.897, 18.1288)","(0.209935, -0.0378735, -0.976982)"
3,Left,"(200.488, 376.344, 18.4783)","(0.205999, -0.0456365, -0.977488)"
3,Left,"(202.254, 376.826, 18.7147)","(0.210885, -0.03929, -0.976721)"
3,Left,"(203.817, 377.178, 18.9187)","(0.215069, -0.0357131, -0.975946)"
3,Left,"(205.346, 377.418, 19.2333)","(0.215243, -0.0411458, -0.975693)"
3,Left,"(206.732, 377.408, 19.4541)","(0.217757, -0.0418128, -0.975107)"
3,Left,"(208.073, 377.545, 19.7905)","(0.213149, -0.0539351, -0.97553)"
3,Left,"(209.276, 377.459, 20.0917)","(0.212397, -0.0603392, -0.975319)"
3,Left,"(210.494, 377.434, 20.3731)","(0.213602, -0.0644071, -0.974795)"
3,Left,"(211.751, 377.441, 20.7043)","(0.217443, -0.0645963, -0.973933)"
3,Left,"(212.999, 377.588, 21.0379)","(0.221054, -0.0597385, -0.97343)"
3,Left,"(214.046, 377.48, 21.283)","(0.221008, -0.062814, -0.973247)"
3,Left,"(215.1, 377.244, 21.5548)","(0.226742, -0.0549699, -0.972402)"
3,Left,"(215.934, 376.901, 21.7733)","(0.227984, -0.0562075, -0.972041)"
3,Left,"(216.986, 376.392, 22.078)","(0.230693, -0.0734893, -0.970247)"
3,Left,"(217.618, 376.088, 22.3934)","(0.232424, -0.0665701, -0.970334)"
3,Left,"(218.287, 375.648, 22.706)","(0.232985, -0.0636632, -0.970394)"
3,Left,"(219.176, 375.285, 23.1181)","(0.237921, -0.0763211, -0.968281)"
3,Left,"(219.696, 375.037, 23.4572)","(0.237608, -0.0696646, -0.96886)"
3,Left,"(220.327, 374.531, 23.8438)","(0.240828, -0.0755587, -0.967622)"
3,Left,"(220.801, 374.218, 24.2545)","(0.23927, -0.0706993, -0.968376)"
3,Left,"(221.481, 373.966, 24.7153)","(0.24031, -0.0816976, -0.967252)"
3,Left,"(222.081, 373.615, 25.2662)","(0.241798, -0.0893112, -0.966208)"
3,Left,"(222.624, 373.292, 25.7437)","(0.245892, -0.0893837, -0.965167)"
3,Left,"(223.151, 372.944, 26.2554)","(0.247701, -0.0927363, -0.964388)"
3,Left,"(223.808, 372.788, 26.6392)","(0.250153, -0.0930481, -0.963725)"
3,Left,"(224.373, 372.517, 27.2462)","(0.252077, -0.0918056, -0.963343)"
3,Left,"(224.704, 372.222, 27.8875)","(0.248455, -0.080392, -0.965302)"
3,Left,"(225.354, 371.984, 28.4364)","(0.254097, -0.0761466, -0.964177)"
3,Left,"(225.949, 371.521, 29.0652)","(0.256926, -0.080995, -0.963031)"
3,Left,"(226.48, 370.925, 29.6746)","(0.26048, -0.0829147, -0.961912)"
3,Left,"(227.019, 370.367, 30.406)","(0.259586, -0.0898703, -0.961529)"
3,Left,"(227.557, 369.837, 31.1567)","(0.259121, -0.0892973, -0.961708)"
3,Left,"(228.212, 369.448, 31.9763)","(0.258746, -0.0944869, -0.961313)"
3,Left,"(228.89, 369.032, 32.8427)","(0.257484, -0.101615, -0.960925)"
3,Left,"(229.626, 368.702, 33.6697)","(0.257003, -0.105407, -0.960645)"
3,Left,"(230.561, 368.534, 34.5469)","(0.260012, -0.106424, -0.959723)"
3,Left,"(231.429, 368.374, 35.3581)","(0.25951, -0.109561, -0.959506)"
3,Left,"(232.332, 368.126, 36.2352)","(0.26454, -0.106158, -0.958514)"
3,Left,"(233.16, 367.913, 37.1188)","(0.264779, -0.107842, -0.95826)"
3,Left,"(234.105, 367.776, 38.0532)","(0.26606, -0.111686, -0.957465)"
3,Left,"(235.103, 367.838, 38.8689)","(0.269, -0.109801, -0.956861)"
3,Left,"(236.056, 367.785, 39.7477)","(0.268946, -0.114532, -0.956321)"
3,Left,"(237.049, 367.799, 40.9616)","(0.266303, -0.125032, -0.955746)"
3,Left,"(238.001, 368.019, 42.005)","(0.268076, -0.122514, -0.955576)"
3,Left,"(238.926, 368.141, 43.043)","(0.271662, -0.116001, -0.955376)"
3,Left,"(239.975, 368.41, 44.118)","(0.271252, -0.115668, -0.955533)"
3,Left,"(241.001, 368.769, 45.2236)","(0.273452, -0.111987, -0.955344)"
3,Left,"(242.071, 369.233, 46.3958)","(0.270566, -0.113089, -0.956036)"
3,Left,"(243.092, 369.458, 47.672)","(0.272205, -0.113832, -0.955482)"
3,Left,"(244.134, 369.86, 48.9062)","(0.272771, -0.115884, -0.955074)"
3,Left,"(245.044, 369.97, 50.1327)","(0.273747, -0.112663, -0.95518)"
3,Left,"(246.184, 370.382, 51.3832)","(0.273508, -0.111524, -0.955383)"
3,Left,"(247.104, 370.491, 52.7797)","(0.270385, -0.115876, -0.955753)"
3,Left,"(248.029, 370.773, 54.0555)","(0.268725, -0.117247, -0.956054)"
3,Left,"(248.945, 370.968, 55.4678)","(0.272507, -0.112069, -0.955605)"
3,Left,"(249.84, 371.374, 56.8191)","(0.275657, -0.10489, -0.955516)"
3,Left,"(250.758, 371.775, 58.2037)","(0.280163, -0.0955803, -0.955182)"
3,Left,"(251.469, 372.387, 59.6752)","(0.280395, -0.0821453, -0.956363)"
3,Left,"(252.221, 372.984, 61.117)","(0.281366, -0.0710521, -0.956966)"
3,Left,"(252.993, 373.496, 62.5742)","(0.283142, -0.0623959, -0.957046)"
3,Left,"(253.821, 374.065, 63.9987)","(0.286476, -0.054571, -0.956532)"
3,Left,"(254.586, 374.585, 65.4345)","(0.288199, -0.0496118, -0.956285)"
3,Left,"(255.534, 374.956, 67.1246)","(0.288531, -0.0687749, -0.954997)"
3,Left,"(256.237, 375.452, 68.7194)","(0.290471, -0.0668988, -0.954542)"
3,Left,"(256.948, 375.561, 70.2542)","(0.293894, -0.0788189, -0.952583)"
3,Left,"(257.576, 375.728, 71.8863)","(0.297867, -0.0848407, -0.95083)"
3,Left,"(258.117, 375.798, 73.5633)","(0.303697, -0.0885151, -0.948648)"
3,Left,"(258.527, 375.885, 75.2227)","(0.310267, -0.0867729, -0.946681)"
3,Left,"(258.956, 376.085, 76.8081)","(0.31077, -0.0933583, -0.945889)"
3,Left,"(259.278, 376.366, 78.5628)","(0.310911, -0.0986326, -0.945307)"
3,Left,"(259.384, 376.297, 80.393)","(0.316891, -0.0961413, -0.943577)"
3,Left,"(259.334, 376.441, 82.1346)","(0.316228, -0.0961089, -0.943802)"
3,Left,"(259.282, 376.608, 84.0052)","(0.316155, -0.0988139, -0.943548)"
3,Left,"(259.104, 376.778, 85.8567)","(0.316692, -0.0894816, -0.944298)"
3,Left,"(258.895, 377.017, 87.7871)","(0.316243, -0.0851336, -0.94485)"
3,Left,"(258.866, 376.927, 89.6122)","(0.324964, -0.0825837, -0.942114)"
3,Left,"(258.66, 377.032, 91.4872)","(0.326076, -0.0754375, -0.942329)"
3,Left,"(258.464, 377.086, 93.3823)","(0.328939, -0.070173, -0.94174)"
3,Left,"(258.255, 377.187, 95.3404)","(0.331862, -0.0692523, -0.940783)"
3,Left,"(257.961, 377.033, 97.2327)","(0.334363, -0.0678556, -0.939999)"
3,Left,"(257.681, 376.894, 99.2076)","(0.335893, -0.0725489, -0.939102)"
3,Left,"(256.983, 376.743, 103.34)","(0.336715, -0.0778636, -0.938382)"
3,Left,"(256.646, 376.458, 105.03)","(0.343028, -0.0782082, -0.936064)"
3,Left,"(256.349, 376.19, 107.061)","(0.349229, -0.0771206, -0.933858)"
3,Left,"(256.143, 375.894, 109.004)","(0.356656, -0.0858459, -0.930283)"
3,Left,"(256.113, 375.668, 110.969)","(0.366476, -0.0880888, -0.926248)"
3,Left,"(255.749, 375.369, 112.926)","(0.372639, -0.0876667, -0.923826)"
3,Left,"(255.129, 375.078, 114.888)","(0.378464, -0.0738423, -0.922666)"
3,Left,"(254.46, 374.582, 116.948)","(0.379346, -0.0731329, -0.92236)"
3,Left,"(253.901, 374.298, 119.088)","(0.382569, -0.0687955, -0.921362)"
3,Left,"(253.261, 373.809, 121.266)","(0.384628, -0.0704919, -0.920376)"
3,Left,"(252.733, 373.499, 123.603)","(0.384536, -0.0737271, -0.920161)"
3,Left,"(252.181, 373.268, 125.899)","(0.390095, -0.0645871, -0.918506)"
3,Left,"(251.59, 373.058, 128.174)","(0.393059, -0.0626888, -0.917374)"
3,Left,"(251.177, 372.958, 130.559)","(0.395806, -0.0629226, -0.916176)"
3,Left,"(250.669, 372.835, 132.675)","(0.397795, -0.0638367, -0.915251)"
3,Left,"(250.174, 372.669, 134.814)","(0.403314, -0.0612406, -0.91301)"
3,Left,"(249.318, 372.336, 137.078)","(0.407269, -0.0559126, -0.911595)"
3,Left,"(249.043, 372.575, 139.357)","(0.408892, -0.0635833, -0.910365)"
3,Left,"(248.148, 372.353, 141.586)","(0.412043, -0.0613247, -0.909098)"
3,Left,"(247.297, 372.134, 143.785)","(0.417099, -0.0569504, -0.907075)"
3,Left,"(246.991, 372.358, 145.872)","(0.426288, -0.0557696, -0.902867)"
3,Left,"(246.372, 372.184, 147.79)","(0.434825, -0.0539129, -0.8989)"
3,Left,"(245.754, 372.139, 149.755)","(0.444769, -0.0513748, -0.894171)"
3,Left,"(245.04, 372.117, 151.547)","(0.444498, -0.0549464, -0.894093)"
3,Left,"(244.364, 372.204, 153.462)","(0.447744, -0.0554892, -0.892438)"
3,Left,"(243.654, 372.413, 155.377)","(0.450698, -0.0611563, -0.890579)"
3,Left,"(242.827, 372.628, 157.193)","(0.448348, -0.0720114, -0.890953)"
3,Left,"(240.827, 373.226, 160.674)","(0.446305, -0.0766517, -0.891592)"
3,Left,"(239.915, 373.491, 162.098)","(0.451992, -0.0770969, -0.888684)"
3,Left,"(238.818, 373.932, 163.495)","(0.456984, -0.0745621, -0.886344)"
3,Left,"(237.461, 373.852, 164.55)","(0.460574, -0.0774413, -0.884237)"
3,Left,"(236.016, 373.977, 165.549)","(0.463371, -0.0749913, -0.882985)"
3,Left,"(234.353, 373.883, 166.382)","(0.469039, -0.0680925, -0.880548)"
3,Left,"(232.652, 373.788, 167.077)","(0.469401, -0.0684151, -0.88033)"
3,Left,"(230.91, 373.775, 167.898)","(0.471116, -0.0643903, -0.879718)"
3,Left,"(229.217, 373.923, 168.692)","(0.468149, -0.0685606, -0.880986)"
3,Left,"(227.59, 374.166, 169.565)","(0.467628, -0.069807, -0.881165)"
3,Left,"(225.529, 373.789, 169.98)","(0.472247, -0.061874, -0.879292)"
3,Left,"(223.454, 373.435, 170.233)","(0.476137, -0.0531209, -0.877765)"
3,Left,"(221.531, 373.33, 170.788)","(0.477944, -0.0471437, -0.877124)"
3,Left,"(214.903, 372.449, 172.532)","(0.474775, -0.0466954, -0.878868)"
3,Left,"(213.085, 371.586, 172.842)","(0.471251, -0.0439958, -0.880901)"
3,Left,"(211.117, 371.034, 173.231)","(0.475884, -0.0345281, -0.87883)"
3,Left,"(209.06, 370.042, 173.626)","(0.481737, -0.0249397, -0.875961)"
3,Left,"(207.192, 369.46, 174.343)","(0.485153, -0.0213862, -0.874168)"
3,Left,"(205.388, 368.813, 175.138)","(0.483543, -0.0288081, -0.874846)"
4,Left,"(203.577, 368.268, 175.972)","(0.481943, -0.0333408, -0.875568)"
4,Left,"(201.906, 367.947, 176.84)","(0.478511, -0.0362552, -0.877333)"
4,Left,"(200.352, 367.693, 177.775)","(0.482586, -0.0255795, -0.875475)"
4,Left,"(198.807, 367.416, 178.656)","(0.484006, -0.0301814, -0.874544)"
4,Left,"(197.391, 366.924, 179.355)","(0.489559, -0.0269743, -0.871553)"
4,Left,"(195.848, 366.63, 180.239)","(0.486236, -0.0324702, -0.873224)"
4,Left,"(194.354, 366.458, 181.203)","(0.48579, -0.0282119, -0.87362)"
4,Left,"(193.004, 366.219, 182.21)","(0.488497, -0.026742, -0.872156)"
4,Left,"(191.611, 365.937, 183.175)","(0.487598, -0.0278959, -0.872622)"
4,Left,"(190.156, 365.338, 183.836)","(0.493488, -0.0257097, -0.869372)"
4,Left,"(188.762, 364.974, 184.733)","(0.491664, -0.0280283, -0.870334)"
4,Left,"(187.44, 364.771, 185.694)","(0.49055, -0.0288865, -0.870934)"
4,Left,"(186.081, 364.51, 186.461)","(0.48905, -0.0336149, -0.871608)"
4,Left,"(184.925, 364.514, 187.353)","(0.490328, -0.0346208, -0.87085)"
4,Left,"(183.717, 364.565, 188.156)","(0.488861, -0.0383664, -0.871518)"
4,Left,"(182.369, 364.471, 188.806)","(0.48922, -0.035448, -0.87144)"
4,Left,"(181.02, 364.383, 189.349)","(0.490405, -0.0350724, -0.870789)"
4,Left,"(179.671, 364.352, 189.833)","(0.48667, -0.0355558, -0.872862)"
4,Left,"(178.339, 364.435, 190.343)","(0.487237, -0.0341247, -0.872603)"
4,Left,"(176.856, 364.146, 190.6)","(0.491227, -0.0293841, -0.870536)"
4,Left,"(175.313, 363.741, 190.781)","(0.492759, -0.0295316, -0.869665)"
4,Left,"(173.745, 363.326, 190.815)","(0.495959, -0.0234291, -0.86803)"
4,Left,"(172.113, 363.214, 190.863)","(0.495371, -0.0226237, -0.868387)"
3,Left,"(170.415, 362.934, 190.749)","(0.491037, -0.0236567, -0.870817)"
4,Left,"(168.638, 362.534, 190.488)","(0.495784, -0.0172492, -0.868275)"
4,Left,"(166.964, 362.02, 189.913)","(0.5, -0.00343019, -0.866019)"
4,Left,"(164.978, 361.386, 189.38)","(0.49913, -0.00048636, -0.866527)"
4,Left,"(162.915, 360.868, 189.04)","(0.498547, 0.00317268, -0.866857)"
4,Left,"(160.991, 360.512, 188.732)","(0.493737, -0.000558844, -0.869611)"
4,Left,"(159.117, 360.338, 188.237)","(0.488489, -0.00426734, -0.87256)"
4,Left,"(157.359, 360.33, 187.996)","(0.483352, -0.00234875, -0.875423)"
4,Left,"(155.39, 360.176, 187.855)","(0.47473, -0.0125065, -0.880043)"
4,Left,"(153.594, 359.981, 187.539)","(0.473227, -0.00768355, -0.880907)"
4,Left,"(151.642, 359.59, 187.061)","(0.470012, 0.00149936, -0.882659)"
4,Left,"(149.656, 359.26, 186.757)","(0.464179, -0.000351169, -0.885741)"
4,Left,"(147.727, 358.642, 186.231)","(0.463588, 0.000389404, -0.886051)"
4,Left,"(145.759, 358.087, 185.808)","(0.459647, -0.0072256, -0.888072)"
4,Left,"(143.985, 357.677, 185.302)","(0.459197, -0.00485538, -0.888321)"
4,Left,"(142.258, 357.35, 184.663)","(0.461668, 0.00624594, -0.887031)"
4,Left,"(140.41, 356.785, 184.001)","(0.457905, 0.00249389, -0.888997)"
4,Left,"(138.61, 356.283, 183.331)","(0.4534, -0.00337885, -0.891301)"
4,Left,"(136.781, 355.759, 182.6)","(0.447835, -0.00826633, -0.894078)"
4,Left,"(134.862, 355.056, 181.916)","(0.438509, -0.0155648, -0.898592)"
4,Left,"(133.057, 354.834, 181.572)","(0.430975, -0.0218234, -0.9021)"
