Gestures,Hand,HandPalmPosition,HandPalmOrientation
1,Left,"(130.403, 476.421, 103.716)","(0.100639, 0.0684894, -0.992563)"
1,Left,"(129.915, 476.914, 104.037)","(0.0983106, 0.0719005, -0.992555)"
1,Left,"(129.202, 477.05, 104.185)","(0.09719, 0.0701724, -0.992789)"
1,Left,"(128.751, 478.188, 104.492)","(0.0979116, 0.0907953, -0.991045)"
1,Left,"(128.179, 478.674, 104.842)","(0.0990242, 0.0908521, -0.990929)"
1,Left,"(127.744, 479.845, 105.282)","(0.102183, 0.110828, -0.988573)"
1,Left,"(127.338, 480.059, 105.557)","(0.104184, 0.107634, -0.988717)"
1,Left,"(126.946, 481.095, 105.658)","(0.103033, 0.127041, -0.986532)"
1,Left,"(126.632, 481.047, 105.657)","(0.104247, 0.112048, -0.988219)"
1,Left,"(126.067, 481.516, 105.38)","(0.101393, 0.115552, -0.988113)"
1,Left,"(125.615, 481.886, 105.39)","(0.107179, 0.133077, -0.985293)"
1,Left,"(123.717, 481.845, 105.586)","(0.100842, 0.10596, -0.989244)"
1,Left,"(123.181, 483.051, 105.597)","(0.0898085, 0.127063, -0.987821)"
1,Left,"(122.908, 483.121, 105.617)","(0.0961655, 0.123439, -0.987682)"
1,Left,"(122.515, 483.873, 105.629)","(0.0965442, 0.140722, -0.985331)"
1,Left,"(122.347, 483.419, 105.495)","(0.10618, 0.138304, -0.984682)"
1,Left,"(121.924, 483.594, 105.226)","(0.106649, 0.147804, -0.98325)"
1,Left,"(121.548, 482.611, 104.901)","(0.113314, 0.137063, -0.98406)"
1,Left,"(121.06, 481.527, 104.553)","(0.111643, 0.119881, -0.986491)"
1,Left,"(120.526, 481.927, 104.105)","(0.107888, 0.149758, -0.982819)"
1,Left,"(120.094, 481.297, 103.915)","(0.110731, 0.138278, -0.984184)"
1,Left,"(119.415, 481.677, 103.753)","(0.103898, 0.145772, -0.983847)"
1,Left,"(118.958, 481.039, 103.57)","(0.103577, 0.133599, -0.985608)"
1,Left,"(118.51, 481.471, 103.289)","(0.106148, 0.150444, -0.982903)"
1,Left,"(118.008, 480.713, 103.286)","(0.107191, 0.136284, -0.984854)"
1,Left,"(117.446, 480.884, 103.033)","(0.108654, 0.147667, -0.983051)"
1,Left,"(117.103, 479.995, 102.917)","(0.115397, 0.137391, -0.983772)"
1,Left,"(116.56, 478.984, 102.655)","(0.123553, 0.13177, -0.98355)"
1,Left,"(115.803, 477.847, 102.196)","(0.120635, 0.123891, -0.984936)"
1,Left,"(115.146, 476.871, 101.899)","(0.131463, 0.122196, -0.983761)"
1,Left,"(114.476, 476.977, 101.474)","(0.133833, 0.145345, -0.980287)"
1,Left,"(113.933, 476.324, 101.273)","(0.138788, 0.143831, -0.979822)"
1,Left,"(113.288, 477.224, 101.015)","(0.136467, 0.171231, -0.975734)"
1,Left,"(112.897, 476.841, 100.951)","(0.142783, 0.163177, -0.97621)"
1,Left,"(112.048, 476.949, 100.54)","(0.136431, 0.168438, -0.976225)"
1,Left,"(111.406, 476.251, 100.504)","(0.134937, 0.161664, -0.977577)"
1,Left,"(110.649, 475.713, 100.333)","(0.139442, 0.155743, -0.977906)"
1,Left,"(109.877, 475.325, 100.365)","(0.134782, 0.145988, -0.980062)"
1,Left,"(109.052, 474.859, 100.31)","(0.132936, 0.144061, -0.980599)"
1,Left,"(108.334, 474.329, 99.9877)","(0.14109, 0.151225, -0.978379)"
1,Left,"(107.552, 473.877, 99.7427)","(0.136042, 0.142708, -0.980371)"
1,Left,"(106.784, 473.685, 99.3572)","(0.138289, 0.139406, -0.980532)"
1,Left,"(105.809, 473.451, 99.0711)","(0.128873, 0.124724, -0.983786)"
1,Left,"(104.89, 473.466, 98.6997)","(0.125023, 0.121829, -0.984646)"
1,Left,"(104.162, 473.14, 98.4918)","(0.132429, 0.120466, -0.983845)"
1,Left,"(103.463, 473.223, 97.9998)","(0.136406, 0.120489, -0.983298)"
1,Left,"(102.739, 473.169, 97.5973)","(0.13687, 0.110246, -0.984435)"
1,Left,"(100.834, 473.135, 96.5985)","(0.126087, 0.110675, -0.985826)"
1,Left,"(100.054, 473.074, 96.3233)","(0.124871, 0.116045, -0.985363)"
1,Left,"(99.1174, 473.31, 96.0668)","(0.117965, 0.112007, -0.986681)"
1,Left,"(98.4316, 473.173, 95.5055)","(0.126339, 0.114184, -0.985394)"
1,Left,"(97.7958, 473.015, 94.9923)","(0.132253, 0.111279, -0.98495)"
1,Left,"(96.9572, 472.901, 94.5341)","(0.126667, 0.105874, -0.986279)"
1,Left,"(96.2924, 473.081, 93.8958)","(0.127989, 0.105013, -0.9862)"
1,Left,"(95.1883, 472.708, 93.3446)","(0.117319, 0.0999883, -0.988048)"
1,Left,"(94.4984, 472.38, 92.6966)","(0.117577, 0.0858202, -0.989349)"
1,Left,"(93.4748, 472.069, 92.2332)","(0.109144, 0.084104, -0.990462)"
1,Left,"(92.7982, 472.281, 91.6194)","(0.109992, 0.0924223, -0.989626)"
1,Left,"(91.6527, 472.114, 91.3004)","(0.0991684, 0.0854711, -0.991393)"
1,Left,"(90.5617, 472.115, 90.8665)","(0.0873647, 0.0891187, -0.992182)"
1,Left,"(88.4908, 471.911, 89.9825)","(0.0816969, 0.0975004, -0.991877)"
1,Left,"(87.8768, 471.771, 89.3945)","(0.0865659, 0.0986999, -0.991345)"
1,Left,"(86.9442, 471.739, 89.0457)","(0.0832712, 0.106599, -0.990809)"
1,Left,"(86.4008, 471.821, 88.5366)","(0.0859011, 0.104147, -0.990845)"
1,Left,"(85.2707, 471.256, 88.3781)","(0.0794754, 0.0966903, -0.992136)"
1,Left,"(84.2455, 471.128, 88.022)","(0.0711562, 0.0840213, -0.99392)"
1,Left,"(83.4538, 471.099, 87.6072)","(0.0801468, 0.0877211, -0.992916)"
1,Left,"(82.5633, 471.238, 87.0667)","(0.0817382, 0.0911735, -0.992475)"
1,Left,"(81.2449, 470.784, 86.9878)","(0.0699228, 0.072548, -0.994911)"
1,Left,"(79.9922, 470.524, 86.4088)","(0.0653879, 0.0695652, -0.995432)"
1,Left,"(78.9531, 470.16, 85.9061)","(0.0728822, 0.0530985, -0.995926)"
1,Left,"(77.5321, 469.848, 85.6622)","(0.0617053, 0.0488488, -0.996898)"
1,Left,"(76.5249, 469.499, 84.8066)","(0.0702493, 0.0549834, -0.996013)"
1,Left,"(75.4583, 468.8, 84.3572)","(0.0783978, 0.0490043, -0.995717)"
1,Left,"(74.2547, 468.633, 83.4019)","(0.0786723, 0.0731148, -0.994216)"
1,Left,"(72.7591, 468.037, 82.9811)","(0.0641553, 0.0746016, -0.995148)"
1,Left,"(71.5235, 467.45, 82.0583)","(0.0662194, 0.0770334, -0.994827)"
2,Left,"(69.9903, 466.603, 81.7521)","(0.0572259, 0.074709, -0.995562)"
2,Left,"(68.5141, 465.865, 80.8425)","(0.0559957, 0.0534671, -0.996998)"
2,Left,"(67.0441, 465.433, 80.4829)","(0.0580542, 0.0555546, -0.996766)"
2,Left,"(65.0309, 465.302, 79.7423)","(0.0426382, 0.0636987, -0.997058)"
2,Left,"(63.5681, 464.998, 79.0729)","(0.0434641, 0.0601885, -0.99724)"
2,Left,"(61.8469, 464.426, 78.5296)","(0.034264, 0.0534171, -0.997984)"
2,Left,"(60.4993, 464.356, 78.0036)","(0.0432404, 0.073474, -0.996359)"
2,Left,"(58.6919, 464.194, 77.1961)","(0.0410757, 0.0780592, -0.996102)"
2,Left,"(57.1784, 463.63, 76.5288)","(0.0474107, 0.083296, -0.995396)"
2,Left,"(55.3048, 463.682, 75.6973)","(0.0401323, 0.103986, -0.993769)"
2,Left,"(53.4023, 463.17, 75.1986)","(0.0384596, 0.102489, -0.99399)"
1,Left,"(51.6424, 463.128, 73.9055)","(0.034606, 0.101379, -0.994246)"
1,Left,"(49.6186, 463.054, 73.2059)","(0.0255362, 0.0931216, -0.995327)"
1,Left,"(47.9101, 462.631, 72.1568)","(0.0250246, 0.098219, -0.99485)"
1,Left,"(46.0479, 462.565, 71.4918)","(0.0184107, 0.0950424, -0.995303)"
1,Left,"(44.4125, 462.098, 70.9556)","(0.0206282, 0.10247, -0.994522)"
1,Left,"(42.5877, 462.189, 70.3084)","(0.0230854, 0.121309, -0.992346)"
1,Left,"(41.1203, 461.803, 69.6722)","(0.0313175, 0.132853, -0.990641)"
1,Left,"(39.3976, 461.857, 68.8873)","(0.0304519, 0.118815, -0.992449)"
1,Left,"(37.7785, 461.797, 68.0693)","(0.0323725, 0.108336, -0.993587)"
1,Left,"(35.8623, 461.725, 67.2954)","(0.0269697, 0.095133, -0.995099)"
1,Left,"(34.0781, 461.645, 66.5841)","(0.0319316, 0.0982066, -0.994654)"
1,Left,"(32.031, 461.769, 65.8786)","(0.0242084, 0.107238, -0.993939)"
1,Left,"(30.023, 461.792, 65.0317)","(0.0182991, 0.107288, -0.99406)"
1,Left,"(28.3519, 462.127, 64.419)","(0.0177157, 0.122216, -0.992345)"
1,Left,"(26.3791, 462.256, 63.6152)","(0.0105809, 0.125724, -0.992009)"
1,Left,"(24.8624, 462.942, 63.1385)","(0.0155955, 0.147585, -0.988926)"
1,Left,"(22.8931, 462.684, 62.0377)","(0.00287633, 0.134646, -0.99089)"
1,Left,"(21.2602, 463.031, 61.4258)","(0.00812589, 0.133328, -0.991039)"
1,Left,"(19.4111, 463.015, 60.5422)","(-0.0013683, 0.124091, -0.99227)"
1,Left,"(17.4815, 463.335, 59.618)","(-0.00380918, 0.121453, -0.99259)"
1,Left,"(15.6655, 463.657, 59.0228)","(-0.00507409, 0.117289, -0.993085)"
1,Left,"(13.7352, 463.729, 58.2422)","(-0.00597789, 0.120642, -0.992678)"
1,Left,"(12.1062, 463.686, 57.8536)","(-0.00269883, 0.11384, -0.993495)"
1,Left,"(10.2723, 463.612, 56.9166)","(-0.0120282, 0.125532, -0.992017)"
1,Left,"(8.40207, 463.711, 56.3665)","(-0.00967715, 0.128776, -0.991627)"
1,Left,"(6.36387, 463.688, 55.5417)","(-0.0188448, 0.123763, -0.992133)"
1,Left,"(4.4503, 463.796, 55.066)","(-0.0199357, 0.116901, -0.992944)"
1,Left,"(2.41358, 463.396, 54.1053)","(-0.0302122, 0.120956, -0.992198)"
1,Left,"(0.40636, 463.059, 53.2895)","(-0.0380043, 0.12351, -0.991615)"
1,Left,"(-1.55627, 462.889, 52.5576)","(-0.0421656, 0.11167, -0.99285)"
1,Left,"(-3.45661, 463.067, 51.8878)","(-0.0447859, 0.122799, -0.991421)"
1,Left,"(-5.44976, 462.566, 51.2113)","(-0.0490944, 0.12228, -0.991281)"
1,Left,"(-7.50973, 462.196, 50.4804)","(-0.0568965, 0.110964, -0.992194)"
1,Left,"(-9.51356, 461.971, 49.685)","(-0.0577239, 0.1215, -0.990912)"
1,Left,"(-11.6011, 461.331, 48.8138)","(-0.06697, 0.105037, -0.992211)"
1,Left,"(-13.5945, 461.107, 48.3632)","(-0.0687174, 0.105818, -0.992008)"
1,Left,"(-15.7202, 461.156, 47.5294)","(-0.069153, 0.1004, -0.992541)"
1,Left,"(-17.812, 461.015, 46.6654)","(-0.0711358, 0.097096, -0.99273)"
1,Left,"(-19.9068, 461.274, 45.7806)","(-0.0728479, 0.105827, -0.991713)"
1,Left,"(-22.0345, 461.418, 44.9101)","(-0.0769508, 0.115581, -0.990313)"
1,Left,"(-24.0482, 461.566, 44.2961)","(-0.078061, 0.114574, -0.990343)"
1,Left,"(-26.2186, 461.958, 43.6968)","(-0.0796884, 0.122183, -0.989303)"
1,Left,"(-28.226, 462.225, 42.9977)","(-0.0866941, 0.121968, -0.988741)"
1,Left,"(-30.3743, 462.096, 42.4242)","(-0.0919327, 0.131993, -0.986978)"
1,Left,"(-32.4432, 462.232, 41.9707)","(-0.094748, 0.134923, -0.986316)"
1,Left,"(-34.5596, 462.634, 41.5194)","(-0.0974555, 0.145516, -0.984544)"
1,Left,"(-42.7762, 463.312, 39.8383)","(-0.101994, 0.142443, -0.984534)"
1,Left,"(-44.7287, 463.858, 39.3101)","(-0.111876, 0.154194, -0.981686)"
1,Left,"(-46.8623, 463.797, 38.8774)","(-0.121872, 0.165677, -0.978621)"
1,Left,"(-48.891, 463.783, 38.4695)","(-0.129561, 0.172251, -0.976495)"
1,Left,"(-50.9145, 463.743, 38.03)","(-0.132154, 0.170435, -0.976467)"
1,Left,"(-52.9728, 463.595, 37.6146)","(-0.139753, 0.171916, -0.975148)"
1,Left,"(-54.9888, 463.44, 37.1457)","(-0.140753, 0.171669, -0.975048)"
1,Left,"(-56.9519, 463.334, 36.5166)","(-0.141108, 0.17958, -0.973571)"
1,Left,"(-58.9465, 463.275, 36.0122)","(-0.147835, 0.185235, -0.97151)"
1,Left,"(-61.0491, 463.322, 35.5518)","(-0.147446, 0.177002, -0.973103)"
1,Left,"(-63.0349, 463.315, 35.0486)","(-0.15481, 0.175881, -0.972162)"
1,Left,"(-65.1016, 463.251, 34.7157)","(-0.160213, 0.170256, -0.972288)"
1,Left,"(-67.1344, 463.373, 34.3215)","(-0.165876, 0.17777, -0.969991)"
1,Left,"(-70.9892, 463.295, 33.6038)","(-0.170294, 0.187792, -0.967334)"
1,Left,"(-72.6594, 463.281, 33.2884)","(-0.176587, 0.184141, -0.966907)"
1,Left,"(-74.5801, 463.469, 33.0424)","(-0.178858, 0.18374, -0.966566)"
1,Left,"(-76.3612, 463.124, 32.621)","(-0.186921, 0.177371, -0.96623)"
1,Left,"(-78.1381, 462.796, 32.1708)","(-0.193707, 0.17901, -0.96459)"
1,Left,"(-79.9644, 462.789, 31.6703)","(-0.196917, 0.176203, -0.964456)"
1,Left,"(-81.6658, 463.105, 31.1053)","(-0.19245, 0.174177, -0.965725)"
1,Left,"(-83.3651, 463.287, 30.5725)","(-0.194168, 0.176546, -0.964951)"
1,Left,"(-85.003, 463.331, 29.9767)","(-0.195344, 0.175186, -0.964962)"
1,Left,"(-86.6672, 463.353, 29.3722)","(-0.200266, 0.171575, -0.964601)"
1,Left,"(-88.2882, 463.387, 28.7725)","(-0.200327, 0.174492, -0.964065)"
1,Left,"(-89.7796, 463.341, 28.2264)","(-0.203378, 0.176971, -0.962974)"
1,Left,"(-91.4201, 463.487, 27.8408)","(-0.205498, 0.177476, -0.962431)"
1,Left,"(-92.9445, 463.348, 27.2113)","(-0.207855, 0.176358, -0.96213)"
1,Left,"(-94.5045, 463.589, 26.9978)","(-0.213028, 0.186371, -0.959106)"
1,Left,"(-96.015, 463.606, 26.6089)","(-0.218463, 0.187382, -0.957686)"
1,Left,"(-97.5841, 463.766, 26.1524)","(-0.224196, 0.198579, -0.954098)"
1,Left,"(-99.0678, 463.911, 25.7571)","(-0.222894, 0.195785, -0.95498)"
1,Left,"(-100.59, 464.129, 25.1792)","(-0.224479, 0.204405, -0.9528)"
1,Left,"(-102.076, 464.201, 24.7753)","(-0.227528, 0.206811, -0.951557)"
1,Left,"(-103.575, 464.366, 24.1813)","(-0.229128, 0.196014, -0.953456)"
1,Left,"(-105.129, 464.705, 23.5506)","(-0.227632, 0.194797, -0.954064)"
1,Left,"(-106.582, 464.989, 23.0781)","(-0.230298, 0.190468, -0.954298)"
1,Left,"(-108.026, 464.924, 22.4724)","(-0.231642, 0.190118, -0.954043)"
1,Left,"(-109.407, 465.044, 22.0061)","(-0.231563, 0.190257, -0.954034)"
1,Left,"(-110.68, 464.666, 21.3823)","(-0.236394, 0.188522, -0.953193)"
1,Left,"(-112.089, 464.835, 20.8779)","(-0.24006, 0.193894, -0.951197)"
1,Left,"(-113.304, 464.699, 20.4039)","(-0.239536, 0.190909, -0.951933)"
1,Left,"(-114.614, 464.458, 19.8634)","(-0.243567, 0.193633, -0.950358)"
1,Left,"(-115.727, 464.471, 19.4916)","(-0.243968, 0.19066, -0.950857)"
1,Left,"(-116.867, 464.302, 19.0354)","(-0.245524, 0.179449, -0.952636)"
1,Left,"(-118.143, 464.427, 18.6017)","(-0.246687, 0.176327, -0.952919)"
1,Left,"(-119.219, 464.477, 18.0748)","(-0.252124, 0.179544, -0.950893)"
1,Left,"(-120.23, 464.54, 17.561)","(-0.252584, 0.177188, -0.951213)"
1,Left,"(-121.279, 464.581, 17.0534)","(-0.254441, 0.174541, -0.951207)"
1,Left,"(-122.296, 464.838, 16.52)","(-0.255341, 0.176455, -0.950613)"
1,Left,"(-123.162, 465.076, 16.1395)","(-0.254436, 0.17923, -0.950336)"
1,Left,"(-124.177, 465.439, 15.7248)","(-0.255231, 0.184277, -0.949157)"
1,Left,"(-125.096, 465.573, 15.2899)","(-0.255132, 0.180169, -0.949972)"
1,Left,"(-125.91, 465.792, 14.8524)","(-0.2538, 0.180295, -0.950305)"
1,Left,"(-126.555, 465.732, 14.3022)","(-0.253089, 0.175898, -0.951318)"
1,Left,"(-127.396, 465.756, 13.7756)","(-0.252803, 0.178738, -0.950865)"
1,Left,"(-128.141, 465.976, 13.1833)","(-0.250685, 0.182005, -0.950806)"
1,Left,"(-128.826, 465.855, 12.6372)","(-0.252911, 0.187095, -0.949227)"
1,Left,"(-129.387, 465.777, 12.3085)","(-0.251857, 0.182551, -0.950391)"
1,Left,"(-130.012, 465.722, 11.8714)","(-0.251157, 0.179259, -0.951203)"
1,Left,"(-130.512, 465.634, 11.3662)","(-0.252402, 0.174311, -0.951792)"
1,Left,"(-131.192, 465.762, 11.0113)","(-0.254092, 0.176861, -0.950872)"
1,Left,"(-131.738, 465.849, 10.5634)","(-0.253685, 0.172304, -0.951817)"
1,Left,"(-132.152, 465.787, 10.0692)","(-0.253684, 0.172616, -0.951761)"
1,Left,"(-132.436, 465.682, 9.43223)","(-0.250587, 0.167604, -0.953475)"
1,Left,"(-132.861, 465.795, 8.89032)","(-0.248499, 0.165866, -0.954325)"
1,Left,"(-133.224, 465.821, 8.23968)","(-0.247314, 0.168354, -0.954197)"
1,Left,"(-133.536, 465.717, 7.53369)","(-0.246625, 0.167706, -0.95449)"
1,Left,"(-133.642, 465.663, 6.9298)","(-0.243163, 0.163055, -0.956182)"
1,Left,"(-133.802, 465.594, 6.23643)","(-0.242398, 0.165447, -0.955966)"
1,Left,"(-133.839, 465.466, 5.65026)","(-0.242567, 0.166456, -0.955748)"
1,Left,"(-133.861, 465.394, 5.21355)","(-0.24336, 0.171464, -0.95466)"
1,Left,"(-133.834, 465.251, 4.54531)","(-0.241808, 0.173396, -0.954705)"
1,Left,"(-133.615, 465.206, 3.81847)","(-0.238705, 0.170806, -0.955952)"
1,Left,"(-133.275, 465.066, 3.09447)","(-0.23627, 0.174923, -0.955813)"
1,Left,"(-132.751, 464.834, 2.28773)","(-0.233622, 0.176117, -0.956244)"
1,Left,"(-132.138, 464.329, 1.48647)","(-0.232843, 0.175352, -0.956575)"
1,Left,"(-131.354, 463.8, 0.675009)","(-0.231188, 0.177616, -0.956559)"
1,Left,"(-130.431, 463.212, -0.243353)","(-0.23076, 0.181687, -0.955897)"
1,Left,"(-129.515, 462.842, -1.1221)","(-0.228204, 0.183635, -0.956139)"
1,Left,"(-128.425, 462.114, -2.003)","(-0.224753, 0.17942, -0.957755)"
1,Left,"(-127.239, 461.744, -2.8067)","(-0.224981, 0.184685, -0.9567)"
1,Left,"(-126.041, 461.184, -3.69868)","(-0.221834, 0.180175, -0.958294)"
1,Left,"(-124.752, 460.944, -4.54081)","(-0.219535, 0.186159, -0.957679)"
1,Left,"(-123.355, 460.396, -5.35386)","(-0.215565, 0.18385, -0.959026)"
1,Left,"(-121.967, 460.165, -6.17991)","(-0.209276, 0.187491, -0.959714)"
1,Left,"(-120.503, 459.661, -6.9815)","(-0.207257, 0.179437, -0.96169)"
1,Left,"(-118.995, 459.225, -7.73219)","(-0.202571, 0.181249, -0.962348)"
1,Left,"(-117.289, 458.661, -8.42533)","(-0.200483, 0.184548, -0.962158)"
1,Left,"(-115.794, 458.364, -9.21845)","(-0.197164, 0.176023, -0.964439)"
1,Left,"(-112.565, 458.105, -10.513)","(-0.192414, 0.178319, -0.964976)"
1,Left,"(-111.069, 458.125, -11.1197)","(-0.18984, 0.177938, -0.965556)"
1,Left,"(-109.48, 457.786, -11.8481)","(-0.188742, 0.182167, -0.964983)"
1,Left,"(-107.762, 457.392, -12.6035)","(-0.185516, 0.17197, -0.967476)"
1,Left,"(-106.186, 457.069, -13.3528)","(-0.186053, 0.177528, -0.966369)"
1,Left,"(-104.476, 456.777, -14.0893)","(-0.184587, 0.183964, -0.965445)"
1,Left,"(-102.834, 456.55, -14.9558)","(-0.180809, 0.182911, -0.96636)"
1,Left,"(-101.136, 456.398, -15.8877)","(-0.179257, 0.180417, -0.967118)"
1,Left,"(-99.5941, 456.375, -16.8352)","(-0.179157, 0.189215, -0.965454)"
1,Left,"(-98.0332, 456.096, -17.684)","(-0.177303, 0.18203, -0.967176)"
1,Left,"(-96.4576, 455.776, -18.5233)","(-0.176064, 0.186731, -0.966506)"
1,Left,"(-94.7624, 455.229, -19.3803)","(-0.170679, 0.183271, -0.968132)"
1,Left,"(-93.1651, 454.635, -20.2806)","(-0.17212, 0.173379, -0.969698)"
1,Left,"(-91.6907, 454.392, -21.2144)","(-0.170709, 0.169475, -0.970637)"
1,Left,"(-90.1369, 454.422, -22.1064)","(-0.165328, 0.154385, -0.97408)"
1,Left,"(-88.6971, 454.742, -22.9051)","(-0.161804, 0.160438, -0.973694)"
1,Left,"(-87.1755, 454.747, -23.8593)","(-0.155356, 0.159087, -0.974965)"
1,Left,"(-85.6266, 454.717, -25.0044)","(-0.151512, 0.151873, -0.976718)"
1,Left,"(-84.1223, 454.483, -25.9599)","(-0.145227, 0.139709, -0.979485)"
1,Left,"(-82.5671, 454.428, -27.0363)","(-0.141566, 0.146186, -0.979075)"
1,Left,"(-80.9675, 454.137, -28.0857)","(-0.135574, 0.137204, -0.981221)"
1,Left,"(-79.4977, 453.949, -29.0724)","(-0.133137, 0.135165, -0.981838)"
1,Left,"(-78.0022, 453.708, -30.3005)","(-0.13187, 0.134857, -0.982051)"
1,Left,"(-76.5198, 453.718, -31.448)","(-0.127729, 0.139771, -0.981911)"
1,Left,"(-75.0845, 453.237, -32.7201)","(-0.128108, 0.136239, -0.982358)"
1,Left,"(-73.6185, 453.062, -33.7946)","(-0.123903, 0.131403, -0.983555)"
1,Left,"(-72.0782, 452.562, -35.0018)","(-0.122186, 0.131824, -0.983714)"
1,Left,"(-70.6588, 452.234, -36.1429)","(-0.118339, 0.130491, -0.984362)"
1,Left,"(-69.2561, 452.149, -37.2126)","(-0.113093, 0.133758, -0.98454)"
1,Left,"(-67.7813, 452.062, -38.557)","(-0.109615, 0.135678, -0.98467)"
1,Left,"(-66.4103, 451.581, -39.8343)","(-0.104924, 0.130688, -0.985856)"
1,Left,"(-64.9853, 451.043, -40.93)","(-0.102142, 0.133259, -0.985804)"
1,Left,"(-63.5602, 450.969, -42.2252)","(-0.094273, 0.128303, -0.987244)"
1,Left,"(-59.7331, 450.446, -45.654)","(-0.092252, 0.125507, -0.987794)"
1,Left,"(-58.712, 450.301, -46.497)","(-0.0861873, 0.122297, -0.988744)"
1,Left,"(-57.4299, 450.138, -47.6985)","(-0.0825237, 0.125774, -0.988621)"
1,Left,"(-56.158, 449.757, -48.8594)","(-0.0795825, 0.121515, -0.989394)"
1,Left,"(-54.9711, 449.361, -50.155)","(-0.0762431, 0.11539, -0.99039)"
1,Left,"(-53.624, 448.748, -51.3314)","(-0.0727013, 0.116062, -0.990578)"
1,Left,"(-52.3151, 448.172, -52.3301)","(-0.0641457, 0.125536, -0.990013)"
1,Left,"(-51.1772, 447.666, -53.6479)","(-0.0696137, 0.126679, -0.989498)"
1,Left,"(-50.006, 447.139, -54.6943)","(-0.0607234, 0.124392, -0.990373)"
