Gestures,Hand,HandPalmPosition,HandPalmOrientation
4,Right,"(-95.3952, 324.897, 14.056)","(0.0387876, -0.14272, -0.989003)"
4,Right,"(-95.941, 324.535, 13.6263)","(0.0394759, -0.139209, -0.989476)"
4,Right,"(-96.7711, 324.545, 13.2062)","(0.0364115, -0.129782, -0.990874)"
4,Right,"(-97.2749, 324.179, 12.8421)","(0.0401059, -0.13938, -0.989426)"
4,Right,"(-97.8696, 323.925, 12.4499)","(0.0412199, -0.141551, -0.989073)"
4,Right,"(-98.4226, 323.529, 11.9845)","(0.0419412, -0.145732, -0.988435)"
4,Right,"(-99.0113, 323.167, 11.4488)","(0.0423843, -0.147004, -0.988227)"
4,Right,"(-99.7229, 323.009, 10.9922)","(0.0420847, -0.141595, -0.98903)"
4,Right,"(-100.48, 322.845, 10.5323)","(0.0401347, -0.135958, -0.989901)"
4,Right,"(-101.163, 322.637, 9.98401)","(0.0382869, -0.129354, -0.990859)"
4,Right,"(-101.755, 322.258, 9.45365)","(0.0391998, -0.130282, -0.990702)"
4,Right,"(-102.394, 322.084, 9.00941)","(0.0398495, -0.128468, -0.990913)"
4,Right,"(-103.013, 321.838, 8.46944)","(0.0407807, -0.12744, -0.991008)"
4,Right,"(-103.604, 321.52, 7.9126)","(0.0408704, -0.129856, -0.99069)"
4,Right,"(-104.17, 321.264, 7.20596)","(0.0412075, -0.126989, -0.991048)"
4,Right,"(-104.733, 320.941, 6.64798)","(0.0419114, -0.129282, -0.990722)"
4,Right,"(-105.247, 320.552, 5.99441)","(0.0417584, -0.128364, -0.990848)"
4,Right,"(-106.457, 320.319, 4.71556)","(0.0443108, -0.127487, -0.99085)"
4,Right,"(-106.959, 320.425, 4.21412)","(0.0467281, -0.131939, -0.990156)"
4,Right,"(-107.548, 320.304, 3.51967)","(0.0468949, -0.129854, -0.990424)"
4,Right,"(-108.143, 320.286, 2.81129)","(0.0473414, -0.129379, -0.990465)"
4,Right,"(-108.701, 320.148, 2.10128)","(0.0493504, -0.129949, -0.990292)"
4,Right,"(-109.225, 320.047, 1.40445)","(0.0505631, -0.13079, -0.99012)"
4,Right,"(-109.746, 319.858, 0.678965)","(0.0500912, -0.127689, -0.990549)"
4,Right,"(-110.321, 319.665, -0.06136)","(0.0504047, -0.126071, -0.99074)"
4,Right,"(-110.961, 319.599, -0.706912)","(0.0531787, -0.130464, -0.990026)"
4,Right,"(-111.567, 319.402, -1.44065)","(0.0536943, -0.131414, -0.989872)"
4,Right,"(-112.161, 319.285, -2.09573)","(0.0544162, -0.13456, -0.98941)"
4,Right,"(-112.716, 319.059, -2.82706)","(0.0552239, -0.132803, -0.989603)"
4,Right,"(-113.33, 318.913, -3.50256)","(0.0564611, -0.134991, -0.989237)"
4,Right,"(-113.949, 318.782, -4.18972)","(0.0594877, -0.138384, -0.98859)"
4,Right,"(-114.549, 318.625, -4.90475)","(0.0596848, -0.137192, -0.988745)"
4,Right,"(-115.186, 318.35, -5.66468)","(0.0610805, -0.132891, -0.989247)"
4,Right,"(-115.869, 318.19, -6.3762)","(0.0637739, -0.137326, -0.988471)"
4,Right,"(-116.52, 317.86, -7.03497)","(0.0658053, -0.138531, -0.988169)"
4,Right,"(-117.178, 317.671, -7.71464)","(0.0670847, -0.139309, -0.987974)"
4,Right,"(-117.894, 317.532, -8.28626)","(0.0696426, -0.144814, -0.987005)"
4,Right,"(-118.531, 317.207, -8.87363)","(0.0686017, -0.144632, -0.987104)"
4,Right,"(-119.218, 316.987, -9.49778)","(0.0684965, -0.148242, -0.986576)"
4,Right,"(-119.897, 316.735, -10.1446)","(0.068772, -0.144146, -0.987164)"
4,Right,"(-120.61, 316.522, -10.7371)","(0.070578, -0.146089, -0.986751)"
4,Right,"(-121.303, 316.273, -11.3088)","(0.0739256, -0.144826, -0.986692)"
4,Right,"(-121.983, 315.941, -11.9351)","(0.0759149, -0.142385, -0.986896)"
4,Right,"(-122.639, 315.531, -12.5219)","(0.075415, -0.139136, -0.987397)"
4,Right,"(-123.366, 315.3, -13.0665)","(0.074881, -0.137459, -0.987673)"
4,Right,"(-124.074, 315.045, -13.5956)","(0.077127, -0.139341, -0.987236)"
4,Right,"(-124.751, 314.837, -14.0801)","(0.0778328, -0.140214, -0.987057)"
4,Right,"(-126.914, 314.187, -15.6085)","(0.080603, -0.14063, -0.986776)"
4,Right,"(-127.449, 314.345, -16.0108)","(0.0826998, -0.141782, -0.986437)"
4,Right,"(-128.231, 314.228, -16.5153)","(0.0832291, -0.141539, -0.986428)"
4,Right,"(-128.903, 314.076, -16.8895)","(0.0834666, -0.14023, -0.986595)"
4,Right,"(-129.574, 313.936, -17.3199)","(0.0831727, -0.141462, -0.986444)"
4,Right,"(-130.281, 313.874, -17.7335)","(0.0838947, -0.141317, -0.986403)"
4,Right,"(-130.927, 313.821, -18.1401)","(0.0839989, -0.141471, -0.986372)"
4,Right,"(-131.53, 313.662, -18.5322)","(0.0840898, -0.139587, -0.986633)"
4,Right,"(-132.149, 313.681, -18.9248)","(0.0853764, -0.141618, -0.986233)"
4,Right,"(-132.747, 313.764, -19.293)","(0.0878977, -0.141336, -0.986052)"
4,Right,"(-133.287, 313.906, -19.6022)","(0.0883496, -0.138328, -0.986438)"
4,Right,"(-133.819, 313.981, -19.9377)","(0.0869303, -0.138641, -0.98652)"
4,Right,"(-134.228, 313.983, -20.0932)","(0.0879305, -0.135927, -0.986809)"
4,Right,"(-134.63, 314.001, -20.3281)","(0.0870184, -0.134246, -0.98712)"
4,Right,"(-134.975, 313.951, -20.4811)","(0.0890801, -0.136938, -0.986566)"
4,Right,"(-135.24, 313.912, -20.621)","(0.0900681, -0.136342, -0.986559)"
4,Right,"(-135.443, 313.834, -20.7412)","(0.0916373, -0.135448, -0.986538)"
4,Right,"(-135.636, 313.722, -20.8816)","(0.0917443, -0.135298, -0.986548)"
4,Right,"(-135.826, 313.699, -21.013)","(0.0923002, -0.13676, -0.986295)"
4,Right,"(-135.974, 313.687, -21.0359)","(0.0938466, -0.138784, -0.985866)"
4,Right,"(-136.129, 313.736, -21.1023)","(0.0944436, -0.13931, -0.985735)"
4,Right,"(-136.261, 313.822, -21.1358)","(0.0965026, -0.139751, -0.985473)"
4,Right,"(-136.334, 313.858, -21.157)","(0.0974908, -0.140209, -0.985311)"
4,Right,"(-136.385, 313.795, -21.1531)","(0.0983364, -0.139547, -0.985321)"
4,Right,"(-136.396, 313.766, -21.0987)","(0.0985461, -0.138361, -0.985467)"
4,Right,"(-136.39, 313.686, -21.0245)","(0.0991348, -0.137483, -0.985531)"
4,Right,"(-136.393, 313.637, -20.9643)","(0.0997572, -0.137885, -0.985412)"
4,Right,"(-136.419, 313.673, -20.9204)","(0.100211, -0.138003, -0.985349)"
4,Right,"(-136.423, 313.642, -20.8526)","(0.101574, -0.138026, -0.985206)"
4,Right,"(-136.347, 313.673, -20.7304)","(0.102488, -0.140324, -0.984787)"
4,Right,"(-136.223, 313.646, -20.6086)","(0.104007, -0.141887, -0.984404)"
4,Right,"(-136.067, 313.622, -20.4736)","(0.105368, -0.14416, -0.983929)"
4,Right,"(-135.776, 313.529, -20.3102)","(0.106806, -0.144866, -0.98367)"
4,Right,"(-135.503, 313.479, -20.1983)","(0.108382, -0.146754, -0.983217)"
4,Right,"(-135.169, 313.43, -20.0359)","(0.111861, -0.147523, -0.982713)"
4,Right,"(-134.859, 313.336, -19.8847)","(0.113161, -0.146247, -0.982755)"
4,Right,"(-134.592, 313.267, -19.7661)","(0.113954, -0.145461, -0.98278)"
4,Right,"(-134.274, 313.098, -19.5615)","(0.11456, -0.143404, -0.983011)"
4,Right,"(-133.976, 312.943, -19.4207)","(0.114225, -0.141507, -0.983325)"
4,Right,"(-133.7, 312.716, -19.1474)","(0.113288, -0.140271, -0.983611)"
4,Right,"(-133.333, 312.437, -18.8737)","(0.111492, -0.140528, -0.983779)"
4,Right,"(-132.974, 312.148, -18.583)","(0.110088, -0.138323, -0.98425)"
4,Right,"(-132.579, 311.956, -18.2775)","(0.108487, -0.139358, -0.984281)"
4,Right,"(-132.178, 311.855, -17.9463)","(0.108797, -0.14083, -0.984038)"
4,Right,"(-131.725, 311.683, -17.5526)","(0.108111, -0.143874, -0.983673)"
4,Right,"(-131.206, 311.518, -17.258)","(0.106095, -0.143939, -0.983883)"
4,Right,"(-130.63, 311.318, -16.9081)","(0.103654, -0.143136, -0.98426)"
4,Right,"(-129.949, 311.16, -16.6586)","(0.101945, -0.14301, -0.984457)"
4,Right,"(-129.314, 311.136, -16.2639)","(0.102382, -0.148213, -0.983642)"
4,Right,"(-128.575, 311.047, -15.9604)","(0.100371, -0.147799, -0.983911)"
4,Right,"(-127.728, 310.871, -15.6314)","(0.10024, -0.148056, -0.983886)"
4,Right,"(-126.926, 310.919, -15.2715)","(0.100108, -0.151595, -0.98336)"
4,Right,"(-125.956, 310.763, -15.0118)","(0.0997478, -0.150411, -0.983579)"
4,Right,"(-124.954, 310.68, -14.6942)","(0.100174, -0.149525, -0.98367)"
4,Right,"(-123.931, 310.592, -14.4043)","(0.0974708, -0.148201, -0.984142)"
4,Right,"(-122.851, 310.434, -14.0827)","(0.0953983, -0.146373, -0.984619)"
4,Right,"(-121.68, 310.261, -13.7832)","(0.0950885, -0.146282, -0.984662)"
4,Right,"(-120.536, 310.033, -13.4729)","(0.0944277, -0.144659, -0.984966)"
4,Right,"(-119.333, 309.932, -13.1084)","(0.0938866, -0.143921, -0.985125)"
4,Right,"(-118.24, 309.931, -12.6951)","(0.0930266, -0.146657, -0.984803)"
4,Right,"(-117.047, 309.881, -12.3025)","(0.0934859, -0.146664, -0.984759)"
4,Right,"(-115.821, 309.82, -12.0537)","(0.0927198, -0.143698, -0.985268)"
4,Right,"(-114.563, 309.625, -11.6778)","(0.0919174, -0.150091, -0.98439)"
4,Right,"(-113.304, 309.593, -11.3645)","(0.0909065, -0.150581, -0.984409)"
4,Right,"(-111.98, 309.495, -11.0797)","(0.0911655, -0.15358, -0.983922)"
4,Right,"(-109.212, 309.595, -10.5522)","(0.0875647, -0.151807, -0.984524)"
4,Right,"(-107.972, 309.716, -10.3401)","(0.0870057, -0.150964, -0.984703)"
4,Right,"(-106.574, 309.822, -10.1223)","(0.0840994, -0.146242, -0.985668)"
4,Right,"(-105.191, 309.994, -9.84451)","(0.0837597, -0.144403, -0.985968)"
4,Right,"(-103.774, 310.074, -9.60313)","(0.0842371, -0.144513, -0.985911)"
4,Right,"(-102.377, 310.167, -9.38819)","(0.0815788, -0.140554, -0.986706)"
4,Right,"(-101.023, 310.405, -9.0935)","(0.0802368, -0.136403, -0.987399)"
4,Right,"(-99.6366, 310.667, -8.79585)","(0.0787269, -0.134638, -0.987762)"
4,Right,"(-98.2825, 311.003, -8.48891)","(0.0782904, -0.130345, -0.988373)"
4,Right,"(-96.8666, 311.2, -8.14371)","(0.0793035, -0.126609, -0.988778)"
4,Right,"(-95.5713, 311.553, -7.83395)","(0.0780024, -0.124403, -0.989161)"
4,Right,"(-94.2251, 311.729, -7.43809)","(0.0777257, -0.121826, -0.989503)"
4,Right,"(-92.9144, 312.085, -7.12875)","(0.0770515, -0.118493, -0.989961)"
4,Right,"(-91.612, 312.434, -6.74723)","(0.0757754, -0.115943, -0.990361)"
4,Right,"(-90.323, 312.641, -6.24349)","(0.0739518, -0.115947, -0.990499)"
4,Right,"(-89.0595, 312.979, -5.79415)","(0.0736421, -0.116805, -0.990421)"
4,Right,"(-87.768, 313.344, -5.33739)","(0.0740755, -0.118647, -0.99017)"
4,Right,"(-86.5561, 313.727, -4.87905)","(0.0732166, -0.123177, -0.98968)"
4,Right,"(-85.2251, 314.072, -4.43158)","(0.0736292, -0.125653, -0.989338)"
4,Right,"(-83.9009, 314.129, -4.10653)","(0.073024, -0.127247, -0.989179)"
4,Right,"(-82.5646, 314.238, -3.73503)","(0.0728397, -0.128231, -0.989066)"
4,Right,"(-81.1453, 314.219, -3.4374)","(0.0713769, -0.128674, -0.989115)"
4,Right,"(-79.7109, 314.192, -3.18582)","(0.071722, -0.124815, -0.989584)"
4,Right,"(-78.2735, 313.971, -2.97758)","(0.0715831, -0.123159, -0.989802)"
4,Right,"(-76.8337, 313.832, -2.69904)","(0.0720045, -0.124659, -0.989583)"
4,Right,"(-75.4235, 313.782, -2.42549)","(0.0714105, -0.125061, -0.989576)"
4,Right,"(-74.0165, 313.684, -2.24047)","(0.0704594, -0.121537, -0.990083)"
4,Right,"(-72.6409, 313.544, -1.89999)","(0.0719231, -0.120313, -0.990127)"
4,Right,"(-71.2997, 313.585, -1.60327)","(0.0726381, -0.121282, -0.989957)"
4,Right,"(-69.7946, 313.299, -1.35491)","(0.0771311, -0.133132, -0.988092)"
4,Right,"(-68.3354, 313.088, -1.12253)","(0.0787867, -0.137336, -0.987386)"
4,Right,"(-67.2482, 313.503, -0.857053)","(0.0768642, -0.129161, -0.98864)"
4,Right,"(-65.9186, 313.519, -0.687205)","(0.0784466, -0.132798, -0.988034)"
4,Right,"(-64.6603, 313.432, -0.554784)","(0.0791673, -0.132732, -0.987985)"
4,Right,"(-63.7297, 313.907, -0.331687)","(0.0775889, -0.122646, -0.989413)"
4,Right,"(-62.8636, 314.391, -0.0487475)","(0.0764241, -0.117103, -0.990175)"
4,Right,"(-61.8508, 314.642, 0.248095)","(0.0791071, -0.129894, -0.988367)"
4,Right,"(-60.9049, 314.921, 0.498427)","(0.0809204, -0.139546, -0.986904)"
4,Right,"(-60.0696, 315.408, 0.646501)","(0.0802304, -0.139289, -0.986996)"
4,Right,"(-59.2056, 315.591, 0.904025)","(0.0800118, -0.132075, -0.988005)"
4,Right,"(-58.5002, 316.097, 1.1473)","(0.0785288, -0.129691, -0.98844)"
4,Right,"(-57.7359, 316.438, 1.36524)","(0.0763223, -0.125953, -0.989096)"
4,Right,"(-57.0185, 316.939, 1.53104)","(0.076584, -0.120729, -0.989727)"
4,Right,"(-56.412, 317.621, 1.8705)","(0.0751214, -0.122405, -0.989633)"
4,Right,"(-55.6972, 318.101, 2.02424)","(0.0729413, -0.113122, -0.9909)"
4,Right,"(-55.0478, 318.631, 2.26267)","(0.0722922, -0.110299, -0.991266)"
4,Right,"(-54.3568, 319.351, 2.52892)","(0.0728875, -0.107554, -0.991524)"
4,Right,"(-53.7193, 320.334, 2.60895)","(0.0698664, -0.0810639, -0.994257)"
4,Right,"(-53.0225, 320.817, 2.93572)","(0.0703735, -0.0846319, -0.993924)"
4,Right,"(-52.3664, 321.442, 3.34927)","(0.070219, -0.0926036, -0.993224)"
4,Right,"(-51.7131, 322.21, 3.65932)","(0.0717889, -0.0992151, -0.992473)"
4,Right,"(-51.0399, 322.915, 3.886)","(0.071416, -0.101296, -0.99229)"
4,Right,"(-50.3902, 323.608, 4.22793)","(0.0708691, -0.105488, -0.991892)"
4,Right,"(-49.6704, 324.282, 4.43081)","(0.072377, -0.101321, -0.992218)"
4,Right,"(-49.0213, 324.96, 4.68827)","(0.0707094, -0.0977649, -0.992694)"
4,Right,"(-48.3124, 325.48, 4.95589)","(0.0709749, -0.0929464, -0.993138)"
4,Right,"(-47.6173, 325.749, 5.15157)","(0.0688798, -0.0893879, -0.993612)"
4,Right,"(-46.8792, 326.062, 5.3682)","(0.0684778, -0.0874625, -0.993811)"
4,Right,"(-46.2127, 326.443, 5.61115)","(0.0686151, -0.0893769, -0.993632)"
4,Right,"(-43.9742, 327.54, 6.40163)","(0.0653674, -0.0836646, -0.994348)"
4,Right,"(-43.4444, 327.768, 6.50589)","(0.0673632, -0.0777749, -0.994693)"
4,Right,"(-42.6226, 328.25, 6.94028)","(0.0673596, -0.0898828, -0.993672)"
4,Right,"(-41.888, 328.515, 7.17863)","(0.0671507, -0.083028, -0.994282)"
4,Right,"(-41.0575, 328.886, 7.47292)","(0.067407, -0.081961, -0.994353)"
4,Right,"(-40.2638, 328.968, 7.85361)","(0.0688125, -0.0808335, -0.994349)"
4,Right,"(-39.5372, 329.241, 8.21448)","(0.0676917, -0.0836019, -0.994197)"
4,Right,"(-38.7036, 329.365, 8.51688)","(0.0692274, -0.0826973, -0.994167)"
4,Right,"(-37.9193, 329.444, 8.77639)","(0.0684902, -0.0803778, -0.994409)"
4,Right,"(-37.1651, 329.811, 9.10049)","(0.067414, -0.0833316, -0.994239)"
4,Right,"(-36.3253, 330.005, 9.37304)","(0.0697403, -0.0801584, -0.994339)"
4,Right,"(-35.5086, 330.363, 9.59307)","(0.0679227, -0.0784958, -0.994598)"
4,Right,"(-34.6494, 330.511, 9.79506)","(0.0682382, -0.0761305, -0.99476)"
4,Right,"(-33.7893, 330.604, 10.008)","(0.0691065, -0.0752719, -0.994766)"
4,Right,"(-32.8688, 330.94, 10.2801)","(0.070639, -0.0812645, -0.994186)"
4,Right,"(-32.0121, 331.102, 10.6953)","(0.0690851, -0.085147, -0.99397)"
4,Right,"(-31.112, 331.224, 10.9573)","(0.0713011, -0.0877175, -0.99359)"
4,Right,"(-30.1638, 331.488, 11.1735)","(0.0708902, -0.0830558, -0.99402)"
4,Right,"(-29.2014, 331.606, 11.4685)","(0.0708716, -0.0815083, -0.99415)"
4,Right,"(-28.2115, 331.69, 11.7666)","(0.0720631, -0.0842548, -0.993835)"
4,Right,"(-27.2832, 332.068, 11.998)","(0.0707172, -0.08384, -0.993967)"
4,Right,"(-26.275, 332.142, 12.2771)","(0.0714747, -0.084576, -0.99385)"
4,Right,"(-25.3296, 332.378, 12.5834)","(0.0696666, -0.0838537, -0.99404)"
4,Right,"(-24.3569, 332.551, 12.8177)","(0.0725174, -0.0840312, -0.993821)"
4,Right,"(-23.3768, 332.719, 13.1294)","(0.0720928, -0.0860534, -0.993679)"
4,Right,"(-22.4137, 332.871, 13.3342)","(0.0737037, -0.0827454, -0.993842)"
4,Right,"(-21.4196, 332.948, 13.5702)","(0.0741147, -0.0824314, -0.993837)"
4,Right,"(-20.4126, 333.071, 13.7702)","(0.0718875, -0.0804765, -0.994161)"
4,Right,"(-19.4058, 333.184, 14.0669)","(0.0722472, -0.0857287, -0.993696)"
4,Right,"(-18.3477, 333.435, 14.1919)","(0.0715197, -0.0826925, -0.994006)"
4,Right,"(-17.2873, 333.464, 14.4555)","(0.0730534, -0.0830384, -0.993865)"
4,Right,"(-16.185, 333.481, 14.6704)","(0.0738441, -0.0854147, -0.993605)"
4,Right,"(-15.1396, 333.419, 14.9216)","(0.0749486, -0.0808422, -0.993905)"
4,Right,"(-13.9995, 333.335, 15.0251)","(0.0772956, -0.0707774, -0.994493)"
4,Right,"(-12.9959, 333.315, 15.1686)","(0.0766094, -0.0685589, -0.994701)"
4,Right,"(-11.9257, 333.172, 15.452)","(0.074742, -0.0741767, -0.99444)"
4,Right,"(-10.9704, 333.174, 15.4929)","(0.0750153, -0.0714962, -0.994616)"
4,Right,"(-9.94411, 333.08, 15.64)","(0.0747608, -0.0718398, -0.99461)"
4,Right,"(-8.93434, 333.081, 15.5887)","(0.0766471, -0.0670227, -0.994803)"
4,Right,"(-7.93835, 333.063, 15.824)","(0.0772771, -0.07029, -0.994529)"
4,Right,"(-6.89218, 333.016, 15.8718)","(0.0797985, -0.0658861, -0.994631)"
4,Right,"(-5.96079, 332.943, 15.9948)","(0.0787461, -0.0584562, -0.995179)"
4,Right,"(-5.05736, 332.695, 16.2273)","(0.0783165, -0.0574879, -0.99527)"
4,Right,"(-4.23307, 332.585, 16.4036)","(0.0784658, -0.0611268, -0.995041)"
4,Right,"(-3.36687, 332.502, 16.6298)","(0.0780862, -0.0612761, -0.995062)"
4,Right,"(-2.65852, 332.524, 16.9533)","(0.0769986, -0.0714954, -0.994465)"
4,Right,"(-1.9293, 332.302, 17.1236)","(0.0760705, -0.0653593, -0.994958)"
4,Right,"(-1.32164, 332.32, 17.3769)","(0.0759791, -0.077412, -0.9941)"
4,Right,"(-0.630225, 332.335, 17.606)","(0.0745697, -0.0731381, -0.99453)"
4,Right,"(-0.100617, 332.197, 17.7608)","(0.0738281, -0.0690528, -0.994877)"
4,Right,"(0.407547, 332.148, 17.9134)","(0.0706776, -0.0675498, -0.995209)"
4,Right,"(0.919329, 332.169, 18.3056)","(0.0696006, -0.0721505, -0.994962)"
4,Right,"(1.40297, 332.178, 18.6398)","(0.0648425, -0.0749058, -0.99508)"
4,Right,"(1.99551, 332.147, 18.9105)","(0.0638018, -0.0759924, -0.995065)"
4,Right,"(2.51235, 332.195, 19.1205)","(0.0589689, -0.0744321, -0.995481)"
4,Right,"(3.15473, 332.198, 19.4227)","(0.0598957, -0.0745433, -0.995417)"
4,Right,"(3.857, 332.448, 19.5732)","(0.0594859, -0.0711861, -0.995688)"
4,Right,"(4.59402, 332.478, 19.9122)","(0.0584984, -0.0743085, -0.995518)"
4,Right,"(5.36849, 332.565, 20.1081)","(0.0573541, -0.0706358, -0.995852)"
4,Right,"(6.14191, 332.556, 20.0833)","(0.0527982, -0.0563385, -0.997015)"
4,Right,"(7.10422, 332.462, 20.1461)","(0.0543257, -0.0541278, -0.997055)"
4,Right,"(7.99093, 332.353, 19.9475)","(0.0536365, -0.0373679, -0.997861)"
4,Right,"(9.04843, 332.275, 20.0118)","(0.0548492, -0.040184, -0.997686)"
4,Right,"(10.1234, 332.25, 19.8595)","(0.0548506, -0.0284948, -0.998088)"
4,Right,"(11.227, 332.273, 20.1108)","(0.0561998, -0.0471975, -0.997303)"
4,Right,"(12.3588, 332.198, 20.213)","(0.0565804, -0.0510084, -0.997094)"
4,Right,"(13.5133, 332.438, 20.1044)","(0.0568583, -0.0491892, -0.99717)"
4,Right,"(14.7369, 332.732, 20.0568)","(0.0588587, -0.0450392, -0.99725)"
4,Right,"(15.9049, 332.997, 19.6807)","(0.0602979, -0.0165832, -0.998043)"
4,Right,"(17.1237, 332.991, 19.6283)","(0.0639716, -0.0142484, -0.99785)"
4,Right,"(18.2733, 333.284, 19.6307)","(0.0634926, -0.0102769, -0.997929)"
4,Right,"(19.4422, 333.385, 19.6572)","(0.0651045, -0.0166487, -0.99774)"
4,Right,"(20.4406, 333.354, 19.3484)","(0.0638648, -9.20595e-005, -0.997959)"
4,Right,"(21.4801, 333.362, 19.4067)","(0.0646551, -0.0126344, -0.997828)"
4,Right,"(22.4517, 333.305, 19.0748)","(0.0626868, 0.00270518, -0.99803)"
4,Right,"(23.3408, 333.191, 19.039)","(0.06466, -0.00120627, -0.997907)"
4,Right,"(24.2359, 333.335, 19.1096)","(0.0646529, -0.0144961, -0.997802)"
4,Right,"(25.0156, 333.272, 19.002)","(0.0637142, -0.00282393, -0.997964)"
4,Right,"(25.838, 333.307, 19.0319)","(0.0605582, -0.0150069, -0.998052)"
4,Right,"(26.5868, 333.02, 18.8289)","(0.0578458, -0.00168828, -0.998324)"
4,Right,"(27.4004, 333.003, 18.7105)","(0.056313, -0.00852033, -0.998377)"
4,Right,"(28.178, 333.049, 18.2811)","(0.0583121, 0.0108372, -0.99824)"
4,Right,"(28.9369, 333.006, 18.2049)","(0.0570815, -0.00143214, -0.998369)"
4,Right,"(29.8049, 332.909, 17.7347)","(0.058475, 0.000577468, -0.998289)"
4,Right,"(30.5741, 332.64, 17.7636)","(0.054359, -0.00652366, -0.9985)"
4,Right,"(31.3138, 332.52, 17.7567)","(0.049323, -0.0206955, -0.998568)"
4,Right,"(32.089, 332.109, 17.6163)","(0.047101, -0.0236411, -0.99861)"
4,Right,"(32.9144, 332.023, 17.4493)","(0.0432834, -0.030589, -0.998594)"
4,Right,"(33.7379, 331.699, 17.3023)","(0.039081, -0.0253904, -0.998913)"
4,Right,"(34.5989, 331.543, 17.0486)","(0.0397119, -0.0248305, -0.998903)"
4,Right,"(35.3996, 331.257, 16.6305)","(0.0412466, -0.0135917, -0.999057)"
4,Right,"(36.1741, 330.964, 16.5124)","(0.0368301, -0.0321887, -0.998803)"
4,Right,"(36.9768, 330.796, 16.1973)","(0.0356224, -0.0314729, -0.99887)"
4,Right,"(37.7233, 330.463, 16.1584)","(0.0266109, -0.0476289, -0.998511)"
4,Right,"(38.6011, 330.171, 15.8256)","(0.0233004, -0.0583273, -0.998026)"
4,Right,"(39.4767, 329.717, 15.4571)","(0.021724, -0.0636094, -0.997738)"
4,Right,"(40.4275, 329.574, 14.9325)","(0.0208366, -0.0598529, -0.99799)"
4,Right,"(41.4345, 329.148, 14.3596)","(0.0218339, -0.0491148, -0.998554)"
4,Right,"(42.528, 328.951, 13.7973)","(0.0211798, -0.0459205, -0.998721)"
4,Right,"(43.6367, 328.053, 13.1101)","(0.0245736, -0.0404267, -0.99888)"
4,Right,"(44.9425, 327.756, 12.7822)","(0.0223654, -0.0544055, -0.998268)"
4,Right,"(46.4187, 327.385, 12.1752)","(0.0247671, -0.0571889, -0.998056)"
4,Right,"(47.7921, 327.077, 11.7459)","(0.0224699, -0.0608184, -0.997896)"
4,Right,"(49.2377, 326.98, 11.0872)","(0.027064, -0.0468825, -0.998534)"
4,Right,"(50.5172, 326.383, 10.7766)","(0.0211806, -0.0514993, -0.998448)"
