Gestures,Hand,HandPalmPosition,HandPalmOrientation
4,Left,"(-47.4489, 368.577, 62.4318)","(-0.259312, 0.00123158, -0.965793)"
4,Left,"(-48.2393, 368.987, 63.3552)","(-0.258801, -0.000799694, -0.96593)"
4,Left,"(-49.0124, 369.285, 64.3138)","(-0.258527, -0.00845498, -0.965967)"
4,Left,"(-49.8257, 369.503, 65.0646)","(-0.260114, -0.00288296, -0.965574)"
4,Left,"(-50.6438, 369.661, 65.9076)","(-0.261211, -0.00255625, -0.965278)"
4,Left,"(-51.499, 370.074, 66.727)","(-0.260546, -0.00176799, -0.96546)"
4,Left,"(-52.4784, 370.347, 67.5943)","(-0.261211, -0.00777713, -0.96525)"
4,Left,"(-53.4284, 370.57, 68.2465)","(-0.262942, -0.00834991, -0.964776)"
4,Left,"(-54.3575, 370.883, 69.0364)","(-0.26206, -0.0138203, -0.964953)"
4,Left,"(-55.2374, 371.036, 69.9643)","(-0.261203, -0.0229831, -0.96501)"
4,Left,"(-56.0729, 371.148, 70.8411)","(-0.261297, -0.0277445, -0.96486)"
4,Left,"(-56.9908, 371.025, 71.5845)","(-0.264306, -0.0233886, -0.964155)"
4,Left,"(-57.8969, 370.745, 72.251)","(-0.267054, -0.0245537, -0.963369)"
4,Left,"(-58.7048, 370.558, 73.106)","(-0.26852, -0.0233655, -0.962991)"
4,Left,"(-59.4975, 370.421, 73.8272)","(-0.26996, -0.0203099, -0.962657)"
4,Left,"(-60.3127, 370.001, 74.6883)","(-0.271225, -0.025043, -0.96219)"
4,Left,"(-61.0426, 369.454, 75.4609)","(-0.272544, -0.0249433, -0.96182)"
4,Left,"(-61.9662, 368.902, 76.11)","(-0.275916, -0.0163965, -0.961042)"
4,Left,"(-62.7881, 368.417, 77.0116)","(-0.276797, -0.0207333, -0.960705)"
4,Left,"(-63.7252, 367.904, 77.7911)","(-0.276981, -0.023887, -0.960578)"
4,Left,"(-64.5797, 367.395, 78.4016)","(-0.277989, -0.0220844, -0.96033)"
4,Left,"(-65.4963, 366.987, 79.0438)","(-0.279403, -0.0228678, -0.959902)"
4,Left,"(-66.4654, 366.558, 79.6564)","(-0.282349, -0.0191324, -0.959121)"
4,Left,"(-67.5852, 366.14, 80.1228)","(-0.285831, -0.014987, -0.958163)"
4,Left,"(-68.6262, 365.616, 80.6708)","(-0.28873, -0.0109715, -0.957348)"
4,Left,"(-70.0468, 365.416, 81.0646)","(-0.294265, 0.00972459, -0.955674)"
4,Left,"(-71.3347, 365.079, 81.4741)","(-0.298296, 0.0270465, -0.95409)"
4,Left,"(-72.6965, 364.918, 81.87)","(-0.301432, 0.0358137, -0.952815)"
4,Left,"(-74.1341, 364.751, 82.3548)","(-0.303244, 0.0415732, -0.952006)"
4,Left,"(-75.6223, 364.727, 82.7967)","(-0.306481, 0.0480112, -0.950665)"
4,Left,"(-77.0709, 364.57, 83.2268)","(-0.30955, 0.0534036, -0.949382)"
4,Left,"(-78.5226, 364.473, 83.8191)","(-0.310763, 0.0510477, -0.949116)"
4,Left,"(-80.035, 364.481, 84.524)","(-0.313868, 0.0508733, -0.948103)"
4,Left,"(-81.5173, 364.566, 85.1799)","(-0.315767, 0.0510865, -0.94746)"
4,Left,"(-83.1477, 364.549, 85.7)","(-0.318033, 0.0478504, -0.946871)"
4,Left,"(-84.7278, 364.64, 86.2665)","(-0.320803, 0.0521406, -0.94571)"
4,Left,"(-86.3463, 364.838, 86.7704)","(-0.322877, 0.0568244, -0.944733)"
4,Left,"(-88.0764, 365.021, 87.1597)","(-0.323421, 0.0576736, -0.944496)"
4,Left,"(-89.7365, 365.059, 87.4002)","(-0.324657, 0.0600287, -0.943925)"
4,Left,"(-91.4112, 365.063, 87.6277)","(-0.325531, 0.0653789, -0.943268)"
4,Left,"(-93.0753, 365.049, 87.8468)","(-0.325686, 0.0633018, -0.943356)"
4,Left,"(-94.6593, 365.012, 88.0434)","(-0.325984, 0.0618265, -0.943352)"
4,Left,"(-96.2656, 364.869, 88.2578)","(-0.326541, 0.0596559, -0.943299)"
4,Left,"(-97.8157, 364.843, 88.366)","(-0.326207, 0.053031, -0.94381)"
4,Left,"(-99.2922, 364.687, 88.5185)","(-0.327527, 0.0526918, -0.943372)"
4,Left,"(-100.748, 364.519, 88.6812)","(-0.327588, 0.0496929, -0.943513)"
4,Left,"(-102.127, 364.302, 88.7273)","(-0.328433, 0.0458711, -0.943413)"
4,Left,"(-103.496, 364.026, 88.8032)","(-0.329277, 0.0464553, -0.94309)"
4,Left,"(-104.751, 363.525, 88.7478)","(-0.32792, 0.0440822, -0.943676)"
4,Left,"(-105.902, 363.192, 88.8298)","(-0.325408, 0.031417, -0.945052)"
4,Left,"(-107.104, 362.839, 88.7714)","(-0.327858, 0.0317292, -0.944194)"
4,Left,"(-108.233, 362.599, 88.7492)","(-0.330497, 0.0324958, -0.943247)"
4,Left,"(-109.159, 362.045, 88.6548)","(-0.332214, 0.0325027, -0.942644)"
4,Left,"(-110.045, 361.768, 88.4738)","(-0.333522, 0.0286607, -0.942307)"
4,Left,"(-110.923, 361.619, 88.4089)","(-0.334339, 0.0248224, -0.942126)"
4,Left,"(-111.71, 361.416, 88.1395)","(-0.336376, 0.0269634, -0.941342)"
4,Left,"(-112.374, 361.157, 87.8578)","(-0.337859, 0.0292971, -0.940741)"
4,Left,"(-113.064, 361.048, 87.634)","(-0.337122, 0.0271819, -0.941068)"
4,Left,"(-113.686, 360.863, 87.4102)","(-0.338049, 0.0260525, -0.940768)"
4,Left,"(-114.164, 360.555, 87.0759)","(-0.337495, 0.0218285, -0.941074)"
4,Left,"(-114.524, 360.079, 86.7188)","(-0.33696, 0.0164227, -0.941376)"
4,Left,"(-114.842, 359.794, 86.3625)","(-0.337687, 0.0168942, -0.941107)"
4,Left,"(-115.06, 359.457, 85.9248)","(-0.33816, 0.0170075, -0.940935)"
4,Left,"(-115.131, 359.129, 85.6035)","(-0.338952, 0.016487, -0.940659)"
4,Left,"(-115.163, 358.762, 85.2394)","(-0.338677, 0.0143845, -0.940793)"
4,Left,"(-115.171, 358.348, 84.781)","(-0.337881, 0.0114631, -0.941119)"
4,Left,"(-115.093, 358.02, 84.3113)","(-0.337695, 0.00963944, -0.941206)"
4,Left,"(-114.886, 357.607, 83.6282)","(-0.339076, 0.0107469, -0.940698)"
4,Left,"(-114.432, 357.166, 82.8692)","(-0.339673, 0.0106087, -0.940484)"
4,Left,"(-113.877, 356.737, 82.1358)","(-0.338554, 0.00817362, -0.940911)"
4,Left,"(-113.227, 356.385, 81.244)","(-0.33986, 0.0127144, -0.94039)"
4,Left,"(-112.377, 355.765, 80.1899)","(-0.340613, 0.0182901, -0.940026)"
4,Left,"(-111.341, 355.087, 79.1987)","(-0.339467, 0.0211099, -0.940381)"
4,Left,"(-110.236, 354.474, 77.9944)","(-0.336669, 0.025867, -0.941268)"
4,Left,"(-108.996, 353.699, 76.8049)","(-0.337669, 0.0353448, -0.940601)"
4,Left,"(-107.666, 353.041, 75.6309)","(-0.336654, 0.0429975, -0.940646)"
4,Left,"(-106.181, 352.242, 74.4456)","(-0.336283, 0.0507157, -0.940394)"
4,Left,"(-104.644, 351.599, 73.2316)","(-0.336402, 0.0589184, -0.939873)"
4,Left,"(-103.013, 350.992, 72.2486)","(-0.33348, 0.0608909, -0.940789)"
4,Left,"(-101.336, 350.517, 71.3371)","(-0.333451, 0.0657617, -0.940471)"
4,Left,"(-99.6741, 349.923, 70.3848)","(-0.332112, 0.0606528, -0.941288)"
4,Left,"(-94.3289, 348.66, 67.8545)","(-0.322759, 0.048522, -0.945236)"
4,Left,"(-92.5656, 347.785, 66.8562)","(-0.32021, 0.0415548, -0.946435)"
4,Left,"(-90.6368, 347.009, 65.9393)","(-0.316489, 0.0366359, -0.947889)"
4,Left,"(-88.8375, 346.49, 64.7583)","(-0.316077, 0.0374755, -0.947993)"
4,Left,"(-86.9937, 346.028, 63.7523)","(-0.315822, 0.0416729, -0.947903)"
4,Left,"(-85.0528, 345.497, 62.5285)","(-0.313076, 0.0413553, -0.948827)"
4,Left,"(-83.0953, 344.998, 61.2607)","(-0.307544, 0.0366354, -0.950828)"
4,Left,"(-81.1024, 344.635, 60.1627)","(-0.302588, 0.0306287, -0.952629)"
4,Left,"(-79.0908, 344.193, 58.9173)","(-0.300403, 0.0307303, -0.953317)"
4,Left,"(-76.9782, 343.789, 57.7512)","(-0.296977, 0.0231465, -0.954604)"
4,Left,"(-74.8272, 343.528, 56.5338)","(-0.29283, 0.0189794, -0.955976)"
4,Left,"(-72.6899, 343.258, 55.109)","(-0.29188, 0.0202502, -0.956241)"
4,Left,"(-70.4361, 343.075, 53.9844)","(-0.288277, 0.017962, -0.957379)"
4,Left,"(-67.9336, 342.379, 52.8711)","(-0.280963, -0.00698824, -0.959693)"
4,Left,"(-65.4515, 341.761, 51.615)","(-0.274808, -0.0191834, -0.961308)"
4,Left,"(-63.0418, 341.08, 50.2541)","(-0.269688, -0.0260209, -0.962596)"
4,Left,"(-60.6755, 340.664, 48.9464)","(-0.262415, -0.0376603, -0.96422)"
4,Left,"(-58.2394, 340.188, 47.714)","(-0.257046, -0.0474697, -0.965233)"
4,Left,"(-55.8801, 339.739, 46.3261)","(-0.251911, -0.0476228, -0.966578)"
4,Left,"(-53.4814, 339.337, 45.0899)","(-0.248423, -0.0538549, -0.967153)"
4,Left,"(-51.0346, 338.958, 43.6738)","(-0.246353, -0.0506508, -0.967856)"
4,Left,"(-48.5625, 338.525, 42.4288)","(-0.242173, -0.0645145, -0.968086)"
4,Left,"(-46.1563, 338.438, 40.854)","(-0.238355, -0.0593131, -0.969365)"
4,Left,"(-43.6436, 338.151, 39.2391)","(-0.233454, -0.061052, -0.970449)"
4,Left,"(-41.0257, 337.924, 37.9518)","(-0.227437, -0.0701835, -0.97126)"
4,Left,"(-38.3911, 337.632, 36.5705)","(-0.221256, -0.0751292, -0.972318)"
4,Left,"(-35.6383, 337.307, 35.463)","(-0.213186, -0.0900877, -0.972849)"
4,Left,"(-32.9348, 337.125, 33.9981)","(-0.206744, -0.0850769, -0.974689)"
4,Left,"(-30.288, 336.9, 32.7461)","(-0.202463, -0.0809616, -0.975937)"
4,Left,"(-27.5734, 336.465, 31.1995)","(-0.196285, -0.0800694, -0.977272)"
4,Left,"(-24.8723, 336.035, 29.6911)","(-0.191902, -0.0767113, -0.978411)"
4,Left,"(-22.1222, 335.52, 28.2348)","(-0.187097, -0.0788212, -0.979174)"
4,Left,"(-19.4329, 335.167, 26.6396)","(-0.18297, -0.0728479, -0.980416)"
4,Left,"(-16.4834, 334.462, 25.4052)","(-0.173319, -0.0738367, -0.982094)"
4,Left,"(-13.7933, 334.21, 23.7814)","(-0.172707, -0.0695535, -0.982515)"
4,Left,"(-10.8931, 334.13, 22.5609)","(-0.16613, -0.0759731, -0.983173)"
4,Left,"(-8.08948, 334.041, 21.0689)","(-0.166114, -0.067156, -0.983817)"
4,Left,"(-5.19349, 333.941, 19.6612)","(-0.16112, -0.0581638, -0.985219)"
4,Left,"(-2.35791, 333.78, 18.4388)","(-0.158322, -0.0424639, -0.986474)"
4,Left,"(0.473379, 333.426, 16.8327)","(-0.151899, -0.0336083, -0.987824)"
4,Left,"(3.30856, 332.814, 15.5869)","(-0.144199, 0.00358323, -0.989542)"
4,Left,"(6.0444, 332.228, 14.0603)","(-0.143655, 0.0290838, -0.9892)"
4,Left,"(9.00713, 331.552, 12.9908)","(-0.141175, 0.0490811, -0.988767)"
4,Left,"(11.9114, 331.466, 11.7241)","(-0.138792, 0.0493833, -0.98909)"
4,Left,"(14.8882, 331.359, 10.6247)","(-0.132475, 0.0474057, -0.990052)"
4,Left,"(17.9245, 331.199, 9.8034)","(-0.126613, 0.0436266, -0.990992)"
4,Left,"(20.8995, 331.064, 8.65614)","(-0.119215, 0.0403028, -0.99205)"
4,Left,"(23.9364, 330.883, 8.20001)","(-0.114011, 0.0325327, -0.992947)"
4,Left,"(26.8638, 330.542, 7.29176)","(-0.106657, 0.028364, -0.993891)"
4,Left,"(29.8996, 330.594, 6.3656)","(-0.101373, 0.0139165, -0.994751)"
4,Left,"(32.9812, 330.951, 5.53586)","(-0.0953425, -0.00707275, -0.995419)"
4,Left,"(35.9582, 330.84, 4.48666)","(-0.0891176, -0.0145947, -0.995914)"
4,Left,"(39.0595, 330.757, 3.78616)","(-0.0831556, -0.0242636, -0.996241)"
4,Left,"(42.072, 330.65, 2.86823)","(-0.0793497, -0.0291128, -0.996422)"
4,Left,"(45.186, 330.429, 2.25555)","(-0.0751625, -0.0426455, -0.996259)"
4,Left,"(48.1743, 330.405, 1.31863)","(-0.0694875, -0.051833, -0.996235)"
4,Left,"(51.3212, 330.523, 0.325886)","(-0.064592, -0.0540095, -0.996449)"
4,Left,"(54.3436, 330.703, -0.589402)","(-0.0591935, -0.0574647, -0.996591)"
4,Left,"(57.5224, 331.201, -1.49168)","(-0.0559797, -0.0626362, -0.996465)"
4,Left,"(60.6938, 331.333, -2.26686)","(-0.052689, -0.0707541, -0.996101)"
4,Left,"(63.784, 331.554, -3.17066)","(-0.0456117, -0.0710371, -0.99643)"
4,Left,"(66.9869, 331.732, -3.96621)","(-0.0394469, -0.0702407, -0.99675)"
4,Left,"(70.0573, 332.06, -4.8977)","(-0.0378306, -0.0740791, -0.996535)"
4,Left,"(73.2019, 332.306, -5.69449)","(-0.0324522, -0.0756167, -0.996609)"
4,Left,"(76.3623, 332.656, -6.51988)","(-0.0278542, -0.0709164, -0.997093)"
4,Left,"(79.489, 333.114, -7.31082)","(-0.0250928, -0.0663709, -0.997479)"
4,Left,"(82.6803, 333.533, -8.48113)","(-0.0203394, -0.0657627, -0.997628)"
5,Left,"(85.8079, 333.691, -9.17614)","(-0.0172152, -0.0659706, -0.997673)"
5,Left,"(88.923, 333.736, -9.81888)","(-0.0150172, -0.0696027, -0.997462)"
5,Left,"(92.2277, 334.082, -10.8365)","(-0.00902736, -0.0679891, -0.997645)"
5,Left,"(95.6023, 334.81, -11.6053)","(-0.00861004, -0.0715422, -0.9974)"
5,Left,"(98.8405, 335.273, -12.4648)","(-0.00770647, -0.060243, -0.998154)"
5,Left,"(102.132, 335.371, -13.0555)","(-0.00151063, -0.0577001, -0.998333)"
5,Left,"(105.356, 335.615, -13.0982)","(-0.00404087, -0.0657162, -0.99783)"
5,Left,"(108.621, 335.885, -13.0699)","(0.000930533, -0.080339, -0.996767)"
5,Left,"(111.917, 336.493, -13.6832)","(0.00631928, -0.0798894, -0.996784)"
5,Left,"(115.157, 336.844, -14.2203)","(0.0104395, -0.0801296, -0.99673)"
5,Left,"(118.341, 337.153, -14.7929)","(0.0128818, -0.0801554, -0.996699)"
5,Left,"(121.45, 337.24, -15.2559)","(0.0190385, -0.077927, -0.996777)"
5,Left,"(124.354, 336.744, -15.5967)","(0.0255627, -0.0801562, -0.996454)"
5,Left,"(127.204, 336.638, -15.4938)","(0.0276725, -0.0810833, -0.996323)"
5,Left,"(130.116, 336.65, -15.4883)","(0.0288134, -0.0904612, -0.995483)"
5,Left,"(133.063, 336.741, -15.9952)","(0.0374734, -0.0822716, -0.995905)"
5,Left,"(135.797, 336.665, -16.0439)","(0.0393236, -0.0887812, -0.995275)"
5,Left,"(138.703, 336.845, -16.4391)","(0.0446926, -0.0897592, -0.99496)"
5,Left,"(141.515, 337.009, -16.7766)","(0.0506712, -0.0780924, -0.995658)"
5,Left,"(144.148, 336.293, -16.6344)","(0.057417, -0.0980112, -0.993528)"
5,Left,"(146.836, 336.419, -17.0769)","(0.0567141, -0.0911921, -0.994217)"
5,Left,"(149.399, 335.902, -17.1086)","(0.0645073, -0.10086, -0.992807)"
5,Left,"(151.939, 335.542, -17.041)","(0.0695686, -0.107249, -0.991795)"
5,Left,"(154.287, 334.743, -17.0059)","(0.0764339, -0.116495, -0.990246)"
5,Left,"(156.518, 334.064, -17.104)","(0.0803882, -0.119096, -0.989623)"
5,Left,"(158.915, 334.145, -17.613)","(0.0794895, -0.110471, -0.990695)"
5,Left,"(161.328, 334.176, -17.8314)","(0.079887, -0.108944, -0.990833)"
5,Left,"(163.602, 334.173, -18.1671)","(0.0821823, -0.0987545, -0.991712)"
5,Left,"(166.02, 334.24, -18.1567)","(0.0817177, -0.109042, -0.990673)"
5,Left,"(168.251, 334.175, -18.4054)","(0.0879334, -0.0992408, -0.991171)"
5,Left,"(170.52, 333.941, -18.3167)","(0.0927801, -0.100835, -0.990568)"
5,Left,"(172.639, 333.329, -17.9336)","(0.101927, -0.111322, -0.988544)"
5,Left,"(174.7, 332.705, -17.7038)","(0.106352, -0.117005, -0.98742)"
5,Left,"(176.674, 332.203, -17.6808)","(0.101072, -0.121771, -0.987399)"
5,Left,"(178.709, 331.73, -17.5151)","(0.0991308, -0.119682, -0.987851)"
5,Left,"(180.636, 331.241, -17.5516)","(0.0984718, -0.115277, -0.98844)"
5,Left,"(182.73, 330.826, -17.3419)","(0.0985556, -0.118993, -0.987992)"
5,Left,"(184.861, 330.427, -17.078)","(0.100589, -0.121422, -0.987491)"
5,Left,"(186.99, 330.007, -16.8642)","(0.10269, -0.120986, -0.987328)"
5,Left,"(188.987, 329.432, -16.5183)","(0.10485, -0.123198, -0.986828)"
5,Left,"(191.1, 328.958, -16.1884)","(0.105568, -0.128699, -0.986049)"
5,Left,"(193.229, 328.693, -15.7433)","(0.105565, -0.13427, -0.985306)"
5,Left,"(195.366, 328.407, -15.2991)","(0.105933, -0.137199, -0.984863)"
5,Left,"(197.477, 328.198, -14.7676)","(0.110073, -0.134908, -0.984725)"
5,Left,"(199.534, 327.908, -14.247)","(0.119742, -0.12411, -0.985017)"
5,Left,"(201.432, 327.61, -13.6853)","(0.125661, -0.120619, -0.984713)"
5,Left,"(203.32, 327.286, -13.0329)","(0.132479, -0.11779, -0.984162)"
5,Left,"(204.977, 326.81, -12.4224)","(0.138407, -0.113372, -0.983865)"
5,Left,"(206.561, 326.629, -11.965)","(0.138405, -0.110794, -0.984159)"
5,Left,"(208.044, 326.364, -11.3489)","(0.140478, -0.110372, -0.983913)"
5,Left,"(209.477, 326.167, -10.8089)","(0.142251, -0.112895, -0.983371)"
5,Left,"(210.948, 326.24, -10.1772)","(0.142958, -0.12036, -0.982383)"
5,Left,"(212.236, 326.369, -9.6537)","(0.147791, -0.114451, -0.982374)"
5,Left,"(213.611, 326.581, -9.06463)","(0.148245, -0.117369, -0.981961)"
5,Left,"(214.712, 326.639, -8.35924)","(0.151204, -0.120081, -0.981182)"
5,Left,"(215.753, 326.799, -7.78492)","(0.152975, -0.114785, -0.981541)"
5,Left,"(216.638, 326.974, -7.20327)","(0.154164, -0.115735, -0.981243)"
5,Left,"(217.422, 327.084, -6.55637)","(0.153305, -0.115913, -0.981357)"
5,Left,"(219.477, 327.804, -4.83708)","(0.152577, -0.119213, -0.981075)"
5,Left,"(219.673, 328.245, -4.43587)","(0.155438, -0.114038, -0.981241)"
5,Left,"(220.033, 328.498, -3.87338)","(0.156843, -0.113555, -0.981074)"
5,Left,"(220.296, 328.79, -3.18001)","(0.157399, -0.112258, -0.981134)"
5,Left,"(220.472, 329.005, -2.45176)","(0.15749, -0.112466, -0.981095)"
5,Left,"(220.54, 329.24, -1.63368)","(0.155986, -0.115491, -0.980984)"
5,Left,"(220.539, 329.481, -0.788288)","(0.155244, -0.115941, -0.981049)"
5,Left,"(220.511, 329.724, 0.0491087)","(0.154585, -0.116644, -0.98107)"
5,Left,"(220.437, 329.987, 0.971344)","(0.151422, -0.119292, -0.981245)"
5,Left,"(220.145, 330.152, 1.74655)","(0.149789, -0.116297, -0.981855)"
5,Left,"(219.476, 330.684, 3.58653)","(0.146731, -0.111374, -0.982886)"
5,Left,"(219.025, 330.815, 4.41591)","(0.145962, -0.109504, -0.983211)"
5,Left,"(218.508, 330.903, 5.43047)","(0.144506, -0.109754, -0.983398)"
5,Left,"(217.899, 330.974, 6.45816)","(0.141394, -0.110856, -0.983727)"
5,Left,"(217.345, 331.111, 7.40746)","(0.139389, -0.10743, -0.984393)"
5,Left,"(216.934, 330.99, 8.61057)","(0.143922, -0.114696, -0.98292)"
5,Left,"(216.385, 330.747, 9.89339)","(0.144197, -0.126131, -0.981477)"
5,Left,"(215.707, 330.557, 11.1402)","(0.143746, -0.130631, -0.980955)"
5,Left,"(214.946, 330.38, 12.3515)","(0.143672, -0.12938, -0.981132)"
5,Left,"(214.098, 330, 13.6722)","(0.144846, -0.130189, -0.980852)"
5,Left,"(213.244, 329.794, 14.9959)","(0.143941, -0.12716, -0.981382)"
5,Left,"(212.47, 329.56, 16.3872)","(0.139745, -0.129992, -0.981618)"
5,Left,"(211.67, 329.387, 17.8337)","(0.137498, -0.133587, -0.981452)"
5,Left,"(210.943, 329.289, 19.3716)","(0.1337, -0.134039, -0.981915)"
5,Left,"(210.264, 329.31, 20.7958)","(0.131936, -0.12978, -0.982726)"
5,Left,"(209.531, 329.048, 22.4207)","(0.129822, -0.132454, -0.982651)"
5,Left,"(209.011, 329.207, 23.8879)","(0.124373, -0.130183, -0.983658)"
5,Left,"(208.446, 329.323, 25.428)","(0.121652, -0.126706, -0.984452)"
5,Left,"(208.002, 329.364, 27.1137)","(0.11815, -0.12748, -0.984779)"
5,Left,"(207.57, 329.455, 28.8442)","(0.117277, -0.126274, -0.985039)"
5,Left,"(207.047, 329.47, 30.6877)","(0.115654, -0.124567, -0.985448)"
5,Left,"(206.61, 329.549, 32.6752)","(0.116179, -0.123806, -0.985482)"
5,Left,"(206.138, 329.638, 34.5964)","(0.119982, -0.116313, -0.985939)"
5,Left,"(205.812, 329.793, 36.7273)","(0.120151, -0.120453, -0.985421)"
5,Left,"(205.572, 330.09, 38.903)","(0.118353, -0.124278, -0.985164)"
5,Left,"(205.272, 330.404, 41.0976)","(0.12103, -0.12939, -0.98418)"
5,Left,"(205.063, 330.806, 43.4666)","(0.124007, -0.129106, -0.983847)"
5,Left,"(204.84, 331.092, 45.6976)","(0.125099, -0.133282, -0.983151)"
5,Left,"(204.607, 331.444, 48.0027)","(0.123998, -0.133177, -0.983305)"
5,Left,"(204.356, 331.603, 50.3639)","(0.123961, -0.131743, -0.983503)"
5,Left,"(204.287, 331.886, 52.7301)","(0.121936, -0.139201, -0.982728)"
5,Left,"(204.143, 332.148, 55.0928)","(0.12309, -0.137961, -0.982759)"
5,Left,"(204.247, 332.509, 57.5743)","(0.125443, -0.139047, -0.982308)"
5,Left,"(204.395, 332.939, 60.1484)","(0.125409, -0.14141, -0.981975)"
5,Left,"(204.596, 333.602, 62.7176)","(0.121457, -0.146246, -0.981764)"
5,Left,"(204.925, 334.206, 65.2683)","(0.118722, -0.150229, -0.981497)"
5,Left,"(205.307, 334.723, 67.6064)","(0.121784, -0.144089, -0.982042)"
5,Left,"(205.767, 335.349, 70.1837)","(0.12411, -0.142531, -0.981978)"
5,Left,"(206.342, 336.182, 72.5927)","(0.1191, -0.142395, -0.982618)"
5,Left,"(207.063, 337.063, 75.0188)","(0.118766, -0.139193, -0.983117)"
5,Left,"(207.671, 337.714, 77.494)","(0.119984, -0.137856, -0.983158)"
5,Left,"(208.426, 338.639, 79.915)","(0.117061, -0.140574, -0.983125)"
5,Left,"(209.209, 339.544, 82.4015)","(0.114449, -0.142411, -0.983169)"
5,Left,"(209.972, 340.404, 84.7867)","(0.113402, -0.137243, -0.984025)"
5,Left,"(210.714, 341.468, 87.0601)","(0.115112, -0.130293, -0.98477)"
5,Left,"(211.445, 342.388, 89.454)","(0.117793, -0.123988, -0.985267)"
5,Left,"(212.252, 343.46, 91.7121)","(0.116895, -0.120844, -0.985765)"
5,Left,"(212.991, 344.434, 94.0933)","(0.112951, -0.123637, -0.985878)"
5,Left,"(213.616, 345.088, 96.2213)","(0.117064, -0.118227, -0.986062)"
5,Left,"(214.415, 345.863, 98.4166)","(0.115449, -0.118776, -0.986187)"
5,Left,"(215.202, 346.823, 100.694)","(0.110073, -0.121659, -0.98645)"
5,Left,"(216.169, 348.024, 102.863)","(0.105974, -0.119951, -0.987108)"
5,Left,"(217.321, 349.012, 105.119)","(0.10562, -0.117033, -0.987496)"
5,Left,"(218.334, 349.889, 107.245)","(0.108342, -0.112783, -0.987695)"
5,Left,"(219.459, 350.681, 109.362)","(0.10914, -0.110734, -0.987839)"
5,Left,"(220.562, 351.489, 111.343)","(0.105523, -0.10714, -0.988628)"
5,Left,"(221.759, 352.217, 113.346)","(0.105463, -0.106008, -0.988757)"
5,Left,"(223.047, 352.893, 115.19)","(0.105171, -0.0997795, -0.989436)"
5,Left,"(224.582, 353.702, 117.263)","(0.0996674, -0.107099, -0.98924)"
5,Left,"(226.144, 354.423, 119.301)","(0.100993, -0.102881, -0.989553)"
5,Left,"(227.729, 354.738, 121.215)","(0.106643, -0.0950021, -0.989748)"
5,Left,"(229.481, 355.331, 123.223)","(0.103619, -0.0934664, -0.990216)"
5,Left,"(231.496, 356.023, 125.214)","(0.106856, -0.0874309, -0.990423)"
5,Left,"(233.621, 356.735, 127.236)","(0.108811, -0.0842383, -0.990487)"
5,Left,"(236.025, 357.612, 129.233)","(0.112643, -0.0790639, -0.990485)"
5,Left,"(238.356, 358.293, 131.115)","(0.116361, -0.0757186, -0.990317)"
5,Left,"(240.992, 359.001, 133.264)","(0.11409, -0.0851531, -0.989814)"
5,Left,"(243.569, 359.571, 135.316)","(0.122075, -0.0779531, -0.989455)"
5,Left,"(246.09, 360.031, 137.116)","(0.127862, -0.075893, -0.988884)"
