Gestures,Hand,HandPalmPosition,HandPalmOrientation
2,Left,"(159.226, 360.229, 48.6805)","(0.189326, 0.002531, -0.981911)"
2,Left,"(159.586, 360.403, 48.7307)","(0.186127, -0.00873724, -0.982487)"
2,Left,"(159.698, 360.452, 48.7458)","(0.182773, -0.0136439, -0.98306)"
2,Left,"(159.879, 360.34, 48.568)","(0.182807, -0.0138819, -0.983051)"
2,Left,"(160.161, 360.593, 48.2322)","(0.182517, -0.0191239, -0.983017)"
2,Left,"(160.391, 360.683, 48.0431)","(0.189287, -0.0134368, -0.98183)"
2,Left,"(160.609, 360.924, 47.9206)","(0.1874, -0.0164732, -0.982145)"
2,Left,"(160.602, 360.889, 47.7157)","(0.188624, -0.00802137, -0.982017)"
2,Left,"(160.66, 360.871, 47.5839)","(0.186999, -0.0119054, -0.982288)"
2,Left,"(160.482, 360.677, 47.3674)","(0.187123, -0.0112131, -0.982272)"
2,Left,"(160.378, 360.64, 47.1716)","(0.182329, -0.0168962, -0.983092)"
2,Left,"(160.157, 360.45, 46.8034)","(0.182394, -0.0215579, -0.982989)"
2,Left,"(159.779, 359.965, 46.2788)","(0.183125, -0.0176382, -0.982931)"
2,Left,"(159.403, 359.949, 45.6076)","(0.177838, -0.0224015, -0.983805)"
2,Left,"(159.011, 359.641, 45.0272)","(0.177997, -0.0156404, -0.983907)"
2,Left,"(158.696, 359.528, 44.5529)","(0.175151, -0.0210949, -0.984316)"
2,Left,"(158.28, 359.262, 43.9159)","(0.17876, -0.00941791, -0.983848)"
2,Left,"(157.938, 359.133, 43.4132)","(0.176772, -0.0130194, -0.984166)"
2,Left,"(157.417, 358.986, 42.6468)","(0.17318, -0.0101957, -0.984837)"
2,Left,"(156.708, 359.144, 41.1372)","(0.169646, -0.0143426, -0.985401)"
2,Left,"(156.13, 358.998, 40.3383)","(0.172979, -0.00418684, -0.984917)"
2,Left,"(155.676, 359.232, 39.6682)","(0.169018, -0.0135694, -0.98552)"
2,Left,"(155.087, 359.168, 38.6925)","(0.173054, 0.00254764, -0.984909)"
2,Left,"(154.607, 359.377, 37.7923)","(0.174047, 0.00552176, -0.984722)"
2,Left,"(153.846, 359.389, 36.7493)","(0.171859, 0.0135509, -0.985028)"
2,Left,"(153.229, 359.615, 35.7808)","(0.166525, 0.00295419, -0.986033)"
2,Left,"(152.267, 359.751, 34.6516)","(0.163831, 0.00742376, -0.98646)"
2,Left,"(151.367, 360.002, 33.5727)","(0.157295, 0.00761237, -0.987522)"
2,Left,"(150.385, 360.527, 32.4664)","(0.148678, -0.00523218, -0.988872)"
2,Left,"(149.599, 360.893, 31.0848)","(0.145445, -0.000649209, -0.989366)"
2,Left,"(148.79, 361.324, 29.951)","(0.142854, -0.00997791, -0.989693)"
2,Left,"(147.882, 361.695, 28.6993)","(0.140177, -0.00637683, -0.990106)"
2,Left,"(146.96, 362.089, 27.7706)","(0.137433, -0.00735229, -0.990484)"
2,Left,"(145.773, 362.338, 26.479)","(0.133272, -0.00450069, -0.991069)"
2,Left,"(144.759, 362.688, 25.3932)","(0.130321, -0.00321413, -0.991467)"
2,Left,"(143.632, 362.766, 24.1218)","(0.126962, 0.00319379, -0.991902)"
2,Left,"(142.382, 362.703, 23.1225)","(0.122029, 0.00905655, -0.992485)"
2,Left,"(141.27, 362.72, 22.3081)","(0.119435, 0.00173838, -0.992841)"
2,Left,"(140.006, 362.635, 21.4213)","(0.117144, 0.00179416, -0.993113)"
2,Left,"(138.883, 362.317, 20.3363)","(0.119504, 0.000996428, -0.992833)"
2,Left,"(137.672, 362.294, 19.1206)","(0.113868, 0.00370422, -0.993489)"
2,Left,"(136.428, 362.455, 18.3141)","(0.108477, 0.00592971, -0.994081)"
2,Left,"(135.051, 362.537, 17.2577)","(0.105518, 0.00866683, -0.99438)"
2,Left,"(133.888, 362.598, 16.1855)","(0.111647, 0.0142929, -0.993645)"
2,Left,"(132.52, 362.504, 15.4366)","(0.102213, 0.00614815, -0.994744)"
2,Left,"(131.243, 362.56, 14.4424)","(0.107144, 0.0165669, -0.994105)"
2,Left,"(129.938, 362.607, 13.5175)","(0.0985291, 0.00178888, -0.995133)"
2,Left,"(128.656, 362.729, 12.4704)","(0.099262, 0.00852263, -0.995025)"
2,Left,"(127.359, 362.99, 11.53)","(0.091722, 0.00172952, -0.995783)"
2,Left,"(126.161, 363.166, 10.3277)","(0.0906778, 0.0105568, -0.995824)"
2,Left,"(124.828, 363.362, 9.37537)","(0.0832768, -0.0124601, -0.996449)"
2,Left,"(123.413, 363.56, 8.06502)","(0.0813319, -0.00723731, -0.996661)"
2,Left,"(121.993, 363.582, 6.88831)","(0.0813973, -0.00795279, -0.99665)"
2,Left,"(120.466, 363.803, 5.68196)","(0.0781482, -0.0140907, -0.996842)"
2,Left,"(119.074, 364.18, 4.45086)","(0.0746962, -0.0138912, -0.99711)"
2,Left,"(117.484, 364.264, 3.52756)","(0.0732212, -0.0191926, -0.997131)"
2,Left,"(116, 364.444, 2.27251)","(0.0739973, -0.0100129, -0.997208)"
2,Left,"(114.389, 364.462, 1.29786)","(0.0739638, -0.0127817, -0.997179)"
2,Left,"(112.623, 364.614, -0.000533112)","(0.068788, -0.0176157, -0.997476)"
2,Left,"(110.861, 364.472, -1.14289)","(0.0674661, -0.0175301, -0.997568)"
2,Left,"(107.213, 364.477, -3.68126)","(0.0636906, -0.0163801, -0.997835)"
2,Left,"(105.463, 364.119, -4.74411)","(0.0608075, -0.029038, -0.997727)"
2,Left,"(103.499, 363.972, -5.97674)","(0.0550301, -0.0336808, -0.997916)"
2,Left,"(101.559, 363.699, -7.04852)","(0.0544021, -0.0414783, -0.997657)"
2,Left,"(99.669, 363.577, -8.17598)","(0.0562256, -0.0433128, -0.997478)"
2,Left,"(97.7761, 363.594, -9.41001)","(0.0557023, -0.0437395, -0.997489)"
2,Left,"(95.8923, 363.798, -10.5145)","(0.054796, -0.042847, -0.997578)"
2,Left,"(93.8807, 363.539, -11.6714)","(0.0500263, -0.048868, -0.997552)"
2,Left,"(91.8758, 363.503, -12.6975)","(0.0479971, -0.0436912, -0.997891)"
2,Left,"(89.9716, 363.532, -13.8613)","(0.0462287, -0.0457908, -0.997881)"
2,Left,"(87.9828, 363.598, -14.8651)","(0.0401835, -0.0452902, -0.998165)"
2,Left,"(85.9346, 363.552, -15.9596)","(0.0350207, -0.0469153, -0.998285)"
2,Left,"(83.8593, 363.35, -16.9667)","(0.0309261, -0.042494, -0.998618)"
2,Left,"(82.019, 363.42, -18.1448)","(0.0310119, -0.0474399, -0.998393)"
2,Left,"(80.0481, 363.229, -19.174)","(0.0294486, -0.0417265, -0.998695)"
2,Left,"(78.0921, 363.128, -20.1266)","(0.0256239, -0.042722, -0.998758)"
2,Left,"(76.1517, 363.24, -21.1327)","(0.018494, -0.046307, -0.998756)"
2,Left,"(74.2045, 363.302, -22.1127)","(0.0140871, -0.0429107, -0.99898)"
2,Left,"(72.2871, 362.931, -23.0651)","(0.0142921, -0.0385025, -0.999156)"
2,Left,"(70.3801, 363.079, -24.1251)","(0.0106316, -0.0412666, -0.999092)"
2,Left,"(68.4746, 363.222, -25.1455)","(0.00809123, -0.0364107, -0.999304)"
2,Left,"(66.5232, 363.095, -26.1276)","(0.00132537, -0.0376957, -0.999288)"
2,Left,"(64.5235, 362.762, -27.1698)","(-0.00200253, -0.03545, -0.999369)"
2,Left,"(62.6351, 362.489, -28.1799)","(-0.00296778, -0.0377309, -0.999284)"
2,Left,"(60.7689, 362.453, -29.4388)","(-0.00304545, -0.0282017, -0.999598)"
2,Left,"(58.7526, 362.303, -30.4599)","(-0.00630793, -0.0206792, -0.999766)"
2,Left,"(56.8433, 362.202, -31.4649)","(-0.00990952, -0.0237015, -0.99967)"
2,Left,"(54.8448, 361.969, -32.5123)","(-0.0130827, -0.0261236, -0.999573)"
2,Left,"(52.9027, 361.8, -33.4971)","(-0.0143276, -0.0161718, -0.999767)"
2,Left,"(50.9783, 361.926, -34.394)","(-0.0168409, -0.0163593, -0.999724)"
2,Left,"(48.9779, 361.958, -35.2374)","(-0.018535, -0.00412648, -0.99982)"
2,Left,"(47.0749, 361.974, -36.1264)","(-0.0188471, -0.0103262, -0.999769)"
2,Left,"(45.1094, 361.962, -36.9563)","(-0.0246042, -0.0167479, -0.999557)"
2,Left,"(43.2149, 362.011, -37.8077)","(-0.0252832, -0.0161716, -0.99955)"
2,Left,"(62.7402, 340.082, -75.4323)","(0.00908954, -0.0375782, -0.999252)"
2,Left,"(65.8532, 340.285, -73.7897)","(0.0109205, -0.0424468, -0.999039)"
2,Left,"(68.9671, 340.547, -72.3243)","(0.0177834, -0.0430215, -0.998916)"
2,Left,"(72.0283, 340.958, -70.9006)","(0.0231511, -0.0415845, -0.998867)"
2,Left,"(75.0058, 341.288, -69.2424)","(0.0308848, -0.0437384, -0.998565)"
2,Left,"(77.9139, 341.521, -67.4351)","(0.0364234, -0.0502134, -0.998074)"
2,Left,"(80.7631, 341.706, -65.6785)","(0.0455608, -0.0579328, -0.99728)"
2,Left,"(83.4657, 342.016, -63.9427)","(0.052875, -0.0544766, -0.997114)"
2,Left,"(85.9929, 341.955, -62.4394)","(0.0581535, -0.053304, -0.996884)"
2,Left,"(88.4374, 341.9, -60.6351)","(0.0656916, -0.0544841, -0.996351)"
2,Left,"(90.7803, 342.293, -58.8689)","(0.0673242, -0.0509357, -0.99643)"
2,Left,"(93.1477, 342.632, -57.5095)","(0.0717603, -0.0427959, -0.996503)"
2,Left,"(95.4231, 343.019, -55.8716)","(0.0759477, -0.0404883, -0.996289)"
2,Left,"(97.6933, 343.406, -54.3362)","(0.0796596, -0.0412283, -0.995969)"
2,Left,"(99.9, 343.897, -52.9774)","(0.0836312, -0.0370274, -0.995809)"
2,Left,"(102.067, 344.318, -51.3543)","(0.0887025, -0.0356264, -0.995421)"
2,Left,"(104.027, 344.666, -49.6263)","(0.0921917, -0.0252644, -0.995421)"
2,Left,"(106.015, 345.005, -48.0265)","(0.0924131, -0.0266819, -0.995363)"
2,Left,"(107.937, 345.48, -46.0976)","(0.0943658, -0.026215, -0.995192)"
2,Left,"(109.931, 345.801, -44.2572)","(0.0978588, -0.0320143, -0.994685)"
2,Left,"(111.99, 346.252, -42.2426)","(0.100785, -0.0367046, -0.994231)"
2,Left,"(113.931, 346.53, -40.3435)","(0.101287, -0.03801, -0.994131)"
2,Left,"(115.9, 346.755, -38.3707)","(0.108947, -0.0314725, -0.993549)"
2,Left,"(117.884, 347.118, -36.3388)","(0.110886, -0.0345573, -0.993232)"
2,Left,"(119.76, 347.291, -34.3785)","(0.11296, -0.0334804, -0.993035)"
2,Left,"(121.673, 347.886, -32.3347)","(0.114603, -0.0346516, -0.992807)"
2,Left,"(123.647, 348.58, -30.2917)","(0.11729, -0.0352332, -0.992473)"
2,Left,"(125.417, 349.115, -28.3111)","(0.117798, -0.0265552, -0.992682)"
2,Left,"(127.302, 349.475, -26.3384)","(0.120871, -0.0326341, -0.992132)"
2,Left,"(129.109, 349.967, -24.4243)","(0.122829, -0.0363856, -0.991761)"
2,Left,"(130.965, 350.244, -22.5774)","(0.131231, -0.0278935, -0.990959)"
2,Left,"(132.706, 350.835, -20.4274)","(0.130155, -0.0358504, -0.990845)"
2,Left,"(134.507, 351.476, -18.3823)","(0.134095, -0.0314504, -0.990469)"
2,Left,"(136.09, 351.626, -16.3139)","(0.138315, -0.022721, -0.990128)"
2,Left,"(137.819, 352.402, -14.3494)","(0.139425, -0.0204524, -0.990021)"
2,Left,"(139.538, 352.92, -12.5796)","(0.142291, -0.010289, -0.989771)"
2,Left,"(141.248, 353.715, -10.7326)","(0.141342, -0.0170325, -0.989814)"
2,Left,"(143.108, 354.733, -8.96289)","(0.144722, -0.0211709, -0.989246)"
2,Left,"(144.99, 355.581, -7.40061)","(0.153368, -0.0112192, -0.988105)"
2,Left,"(146.575, 356.107, -5.57122)","(0.159561, -0.000151958, -0.987188)"
2,Left,"(148.39, 357.068, -4.03932)","(0.159074, -0.0135768, -0.987173)"
2,Left,"(149.987, 357.821, -2.84166)","(0.161844, -0.000669367, -0.986816)"
2,Left,"(151.804, 358.841, -1.3513)","(0.16331, -0.0111938, -0.986511)"
2,Left,"(153.477, 359.718, -0.169947)","(0.166522, -0.00954724, -0.985991)"
2,Left,"(156.875, 361.233, 2.67556)","(0.174877, -0.00683158, -0.984567)"
2,Left,"(158.546, 361.943, 3.86564)","(0.175421, -0.0168729, -0.984349)"
2,Left,"(160.21, 362.663, 5.19061)","(0.183849, -0.00712723, -0.982929)"
2,Left,"(161.984, 363.574, 6.36896)","(0.186834, 0.00124753, -0.982391)"
2,Left,"(163.808, 364.61, 7.7492)","(0.184548, -0.00636999, -0.982803)"
2,Left,"(165.356, 365.141, 8.66674)","(0.185856, 0.00539976, -0.982562)"
2,Left,"(168.88, 365.987, 10.9894)","(0.184296, -0.00436032, -0.982861)"
2,Left,"(173.955, 366.894, 14.5184)","(0.191742, -0.0349125, -0.980824)"
2,Left,"(175.562, 367.362, 15.4185)","(0.189073, -0.0331113, -0.981405)"
2,Left,"(177.425, 367.731, 16.2225)","(0.18881, -0.0359929, -0.981354)"
2,Left,"(179.54, 367.993, 17.1969)","(0.201476, -0.0387571, -0.978726)"
2,Left,"(181.362, 368.461, 18.1267)","(0.199627, -0.0350949, -0.979243)"
2,Left,"(183.441, 368.948, 18.9703)","(0.201841, -0.0372432, -0.97871)"
2,Left,"(185.426, 369.139, 19.9526)","(0.203689, -0.0402986, -0.978206)"
2,Left,"(187.605, 369.268, 20.8799)","(0.212847, -0.0442169, -0.976085)"
2,Left,"(189.662, 369.192, 21.6807)","(0.225053, -0.0394197, -0.973549)"
2,Left,"(191.802, 369.569, 22.4023)","(0.228298, -0.0392924, -0.972798)"
2,Left,"(193.887, 369.868, 23.1793)","(0.232009, -0.0356652, -0.97206)"
2,Left,"(195.959, 370.397, 24.0108)","(0.23488, -0.032069, -0.971495)"
2,Left,"(197.95, 370.727, 24.8808)","(0.238583, -0.0272504, -0.97074)"
2,Left,"(199.828, 370.712, 25.6278)","(0.243407, -0.0264583, -0.969563)"
2,Left,"(201.828, 370.868, 26.3869)","(0.242085, -0.0341589, -0.969654)"
2,Left,"(203.751, 371.117, 27.0453)","(0.243136, -0.036004, -0.969324)"
2,Left,"(205.708, 371.412, 27.7185)","(0.246899, -0.0337056, -0.968455)"
2,Left,"(207.636, 371.672, 28.2589)","(0.246968, -0.034307, -0.968416)"
