Gestures,Hand,HandPalmPosition,HandPalmOrientation
5,Right,"(-12.1307, 371.983, 25.0511)","(0.10405, 0.0376995, -0.993857)"
5,Right,"(-13.3222, 371.786, 24.8662)","(0.103276, 0.0324268, -0.994124)"
5,Right,"(-14.5439, 371.532, 24.7927)","(0.10045, 0.0326325, -0.994407)"
5,Right,"(-15.6059, 371.286, 24.5865)","(0.103045, 0.0342085, -0.994088)"
5,Right,"(-16.7443, 371.179, 24.5612)","(0.10368, 0.0304364, -0.994145)"
5,Right,"(-17.7419, 370.988, 24.3996)","(0.107851, 0.0302652, -0.993706)"
5,Right,"(-18.8415, 370.754, 24.1966)","(0.107479, 0.0345049, -0.993608)"
5,Right,"(-19.8671, 370.606, 23.9453)","(0.109467, 0.039582, -0.993202)"
5,Right,"(-20.8448, 370.59, 23.8238)","(0.112408, 0.0360163, -0.993009)"
5,Right,"(-21.6887, 370.978, 23.4369)","(0.114695, 0.046979, -0.992289)"
5,Right,"(-22.6355, 370.806, 23.2562)","(0.115715, 0.0389672, -0.992518)"
5,Right,"(-23.4921, 371.032, 23.0287)","(0.115663, 0.0454288, -0.992249)"
5,Right,"(-24.4364, 370.802, 22.8664)","(0.116715, 0.0437149, -0.992203)"
5,Right,"(-25.2989, 370.915, 22.6425)","(0.11877, 0.0499979, -0.991662)"
5,Right,"(-26.1462, 370.786, 22.3042)","(0.124786, 0.054497, -0.990686)"
5,Right,"(-27.072, 370.77, 21.9476)","(0.128191, 0.0552304, -0.99021)"
5,Right,"(-27.9738, 370.789, 21.6616)","(0.132487, 0.0577672, -0.9895)"
5,Right,"(-28.9873, 370.7, 21.447)","(0.134633, 0.0562532, -0.989297)"
5,Right,"(-30.0045, 370.645, 21.236)","(0.135317, 0.0618261, -0.988871)"
5,Right,"(-31.0225, 370.489, 21.0179)","(0.137875, 0.0618034, -0.98852)"
5,Right,"(-32.1493, 370.33, 20.8606)","(0.135618, 0.0612628, -0.988865)"
5,Right,"(-33.2514, 370.144, 20.6279)","(0.13846, 0.0643514, -0.988275)"
5,Right,"(-34.3574, 369.875, 20.5404)","(0.137782, 0.0608344, -0.988593)"
5,Right,"(-35.5556, 369.775, 20.4272)","(0.140389, 0.0619467, -0.988157)"
5,Right,"(-36.7901, 369.618, 20.3978)","(0.138808, 0.0615425, -0.988405)"
5,Right,"(-38.0331, 369.652, 20.3774)","(0.140809, 0.0639225, -0.987971)"
5,Right,"(-39.3205, 369.636, 20.3955)","(0.142577, 0.0596651, -0.987984)"
5,Right,"(-40.6331, 369.841, 20.4833)","(0.144162, 0.0613836, -0.987648)"
5,Right,"(-41.9269, 369.858, 20.4707)","(0.145935, 0.0635842, -0.987249)"
5,Right,"(-44.6747, 369.724, 20.5849)","(0.145483, 0.0581133, -0.987653)"
5,Right,"(-46.0349, 369.884, 20.6753)","(0.141765, 0.0597881, -0.988093)"
5,Right,"(-47.3981, 369.923, 20.77)","(0.141642, 0.0606451, -0.988059)"
5,Right,"(-48.8272, 369.916, 20.931)","(0.14101, 0.0532535, -0.988575)"
5,Right,"(-50.1834, 369.97, 21.0081)","(0.141827, 0.0573793, -0.988227)"
5,Right,"(-51.5321, 369.871, 21.0459)","(0.139746, 0.0576353, -0.988509)"
5,Right,"(-52.8143, 369.838, 21.1134)","(0.141132, 0.0573399, -0.988329)"
5,Right,"(-54.1163, 369.696, 21.1016)","(0.140466, 0.0580102, -0.988385)"
5,Right,"(-55.3869, 369.728, 21.1686)","(0.140301, 0.0614265, -0.988202)"
5,Right,"(-56.6368, 369.428, 21.1782)","(0.139268, 0.0601354, -0.988427)"
5,Right,"(-57.8919, 369.457, 21.2497)","(0.13926, 0.0553722, -0.988707)"
5,Right,"(-59.0281, 369.182, 21.2589)","(0.139684, 0.0574438, -0.988528)"
5,Right,"(-60.2866, 369.179, 21.3342)","(0.138645, 0.056034, -0.988756)"
5,Right,"(-63.7658, 368.831, 21.6886)","(0.138772, 0.0555161, -0.988767)"
5,Right,"(-64.9053, 368.81, 21.7347)","(0.136363, 0.0532589, -0.989226)"
5,Right,"(-66.2021, 368.968, 21.6854)","(0.135761, 0.0518817, -0.989382)"
5,Right,"(-67.4303, 368.867, 21.6856)","(0.136741, 0.0518636, -0.989248)"
5,Right,"(-68.7579, 368.978, 21.6076)","(0.136346, 0.0568408, -0.989029)"
5,Right,"(-70.0525, 368.825, 21.5197)","(0.135129, 0.0564612, -0.989218)"
5,Right,"(-71.4168, 368.787, 21.5359)","(0.134009, 0.0557048, -0.989413)"
5,Right,"(-72.7262, 368.614, 21.5127)","(0.132499, 0.0585841, -0.98945)"
5,Right,"(-74.1073, 368.492, 21.5264)","(0.13109, 0.0584792, -0.989644)"
5,Right,"(-75.467, 368.273, 21.57)","(0.130053, 0.0588393, -0.98976)"
5,Right,"(-76.7937, 368.187, 21.6107)","(0.1285, 0.0598285, -0.989903)"
5,Right,"(-78.1686, 367.847, 21.6953)","(0.127301, 0.0556749, -0.9903)"
5,Right,"(-79.5054, 367.899, 21.7398)","(0.125023, 0.0625697, -0.990179)"
5,Right,"(-80.8813, 367.685, 21.795)","(0.124336, 0.0621656, -0.990291)"
5,Right,"(-82.257, 367.612, 21.8494)","(0.122351, 0.0606574, -0.990632)"
5,Right,"(-83.6654, 367.487, 22.0066)","(0.120192, 0.0618006, -0.990825)"
5,Right,"(-85.0298, 367.258, 22.0272)","(0.116687, 0.0670728, -0.990901)"
5,Right,"(-86.3721, 366.998, 22.1589)","(0.114881, 0.0678281, -0.991061)"
5,Right,"(-87.6885, 366.811, 22.2702)","(0.113596, 0.0735147, -0.990803)"
5,Right,"(-89.0156, 366.5, 22.3799)","(0.11286, 0.0730288, -0.990924)"
5,Right,"(-90.2787, 366.269, 22.5791)","(0.110041, 0.0717, -0.991338)"
5,Right,"(-91.4858, 366.031, 22.7563)","(0.109664, 0.0669836, -0.991709)"
5,Right,"(-92.7203, 365.775, 22.8942)","(0.1055, 0.0685112, -0.992056)"
5,Right,"(-93.9169, 365.595, 23.0693)","(0.104559, 0.0673205, -0.992238)"
5,Right,"(-95.0956, 365.384, 23.2085)","(0.101667, 0.066987, -0.992561)"
5,Right,"(-96.2165, 365.198, 23.4526)","(0.100756, 0.0694369, -0.992485)"
5,Right,"(-97.2433, 364.88, 23.5404)","(0.098766, 0.0661362, -0.992911)"
5,Right,"(-98.2502, 364.839, 23.67)","(0.0981489, 0.0649836, -0.993048)"
5,Right,"(-99.212, 364.722, 23.7018)","(0.0966824, 0.0665098, -0.993091)"
5,Right,"(-100.106, 364.665, 23.8537)","(0.0949522, 0.0646694, -0.993379)"
5,Right,"(-100.842, 364.563, 23.887)","(0.0949412, 0.0626206, -0.993511)"
5,Right,"(-101.676, 364.508, 23.9977)","(0.0945313, 0.0608128, -0.993663)"
5,Right,"(-102.426, 364.474, 24.2092)","(0.0928529, 0.0642367, -0.993606)"
5,Right,"(-103.127, 364.385, 24.391)","(0.0922209, 0.0657331, -0.993567)"
5,Right,"(-103.836, 364.338, 24.5063)","(0.0915909, 0.0642422, -0.993722)"
5,Right,"(-104.576, 364.31, 24.7265)","(0.0921085, 0.0629954, -0.993754)"
5,Right,"(-105.27, 364.282, 24.903)","(0.092408, 0.0624151, -0.993763)"
5,Right,"(-105.941, 364.273, 25.0416)","(0.0920424, 0.0598342, -0.993956)"
5,Right,"(-106.684, 364.252, 25.3546)","(0.0913311, 0.0597681, -0.994025)"
5,Right,"(-107.394, 364.433, 25.6046)","(0.091789, 0.0596718, -0.993989)"
5,Right,"(-108.067, 364.628, 25.9748)","(0.0912872, 0.0602093, -0.994003)"
5,Right,"(-108.721, 364.729, 26.2429)","(0.0903608, 0.0618897, -0.993984)"
5,Right,"(-109.341, 364.835, 26.5431)","(0.0890535, 0.0640625, -0.993964)"
5,Right,"(-109.954, 364.938, 26.9271)","(0.0887198, 0.0644864, -0.993967)"
5,Right,"(-110.561, 365.014, 27.3096)","(0.0882449, 0.0669245, -0.993848)"
5,Right,"(-111.143, 365.205, 27.7741)","(0.0885032, 0.0680597, -0.993748)"
5,Right,"(-111.707, 365.224, 28.1599)","(0.0876486, 0.0662253, -0.993948)"
5,Right,"(-112.202, 365.305, 28.6727)","(0.0873543, 0.067607, -0.993881)"
5,Right,"(-112.68, 365.322, 29.1857)","(0.0872504, 0.0665711, -0.99396)"
5,Right,"(-113.114, 365.306, 29.6768)","(0.0861684, 0.0684224, -0.993928)"
5,Right,"(-113.486, 365.218, 30.2075)","(0.0870123, 0.0687237, -0.993834)"
5,Right,"(-113.747, 364.985, 30.6558)","(0.0867593, 0.0676505, -0.99393)"
5,Right,"(-113.975, 364.825, 31.0683)","(0.0869517, 0.0685886, -0.993849)"
5,Right,"(-114.207, 364.587, 31.5287)","(0.0869433, 0.0697144, -0.993771)"
5,Right,"(-114.404, 364.403, 31.8952)","(0.0870728, 0.069312, -0.993788)"
5,Right,"(-114.523, 364.178, 32.3358)","(0.08765, 0.0688052, -0.993772)"
5,Right,"(-114.683, 363.959, 32.8219)","(0.0876019, 0.0693255, -0.99374)"
5,Right,"(-114.778, 363.852, 33.2868)","(0.0881509, 0.0694546, -0.993683)"
5,Right,"(-114.914, 363.704, 33.8679)","(0.0886717, 0.0695336, -0.993631)"
5,Right,"(-115.013, 363.592, 34.4515)","(0.0897953, 0.0689642, -0.99357)"
5,Right,"(-115.048, 363.384, 35.0467)","(0.0898833, 0.0702398, -0.993472)"
5,Right,"(-115.004, 363.156, 35.6453)","(0.0909603, 0.0693592, -0.993436)"
5,Right,"(-114.847, 362.864, 36.3455)","(0.0910861, 0.0679507, -0.993522)"
5,Right,"(-114.694, 362.434, 36.9408)","(0.0919319, 0.0654229, -0.993614)"
5,Right,"(-114.438, 362.106, 37.6144)","(0.0934487, 0.060198, -0.993803)"
5,Right,"(-114.085, 361.677, 38.1503)","(0.0940154, 0.060096, -0.993755)"
5,Right,"(-113.743, 361.189, 38.7)","(0.0943, 0.0593494, -0.993773)"
5,Right,"(-113.333, 360.633, 39.2725)","(0.0937822, 0.0578682, -0.99391)"
5,Right,"(-112.954, 360.111, 39.82)","(0.094522, 0.0575978, -0.993855)"
5,Right,"(-112.59, 359.455, 40.455)","(0.0947012, 0.0519902, -0.994147)"
5,Right,"(-112.271, 358.966, 41.0697)","(0.0948862, 0.0496705, -0.994248)"
5,Right,"(-111.981, 358.473, 41.7517)","(0.0939656, 0.0484177, -0.994397)"
5,Right,"(-111.7, 358.03, 42.386)","(0.0938971, 0.0448733, -0.99457)"
5,Right,"(-111.369, 357.614, 43.0832)","(0.0934192, 0.0437909, -0.994663)"
5,Right,"(-111.013, 357.248, 43.7066)","(0.0928865, 0.0496243, -0.994439)"
5,Right,"(-110.645, 356.89, 44.3974)","(0.0932228, 0.0524928, -0.994261)"
5,Right,"(-110.284, 356.685, 45.063)","(0.0921371, 0.0544479, -0.994257)"
5,Right,"(-109.938, 356.438, 45.9143)","(0.0905594, 0.0525324, -0.994505)"
5,Right,"(-109.579, 356.346, 46.7541)","(0.089382, 0.0503639, -0.994723)"
5,Right,"(-109.176, 356.307, 47.507)","(0.0876757, 0.0515566, -0.994814)"
5,Right,"(-108.67, 356.336, 48.3645)","(0.0866342, 0.0538934, -0.994781)"
5,Right,"(-108.128, 356.527, 49.2877)","(0.0878939, 0.0508226, -0.994833)"
5,Right,"(-107.557, 356.724, 50.1656)","(0.0871886, 0.0520904, -0.994829)"
5,Right,"(-106.841, 357.05, 51.0946)","(0.0877617, 0.055238, -0.994609)"
5,Right,"(-106.086, 357.421, 51.9668)","(0.0878285, 0.0589997, -0.994387)"
5,Right,"(-105.135, 357.637, 52.6581)","(0.0865259, 0.064138, -0.994183)"
5,Right,"(-104.109, 358.023, 53.4244)","(0.0873177, 0.0656515, -0.994015)"
5,Right,"(-102.904, 358.302, 54.0731)","(0.0888658, 0.0694283, -0.993621)"
5,Right,"(-101.592, 358.578, 54.8182)","(0.0907357, 0.071088, -0.993335)"
5,Right,"(-100.238, 358.972, 55.5541)","(0.0930199, 0.0735807, -0.992942)"
5,Right,"(-97.2378, 359.803, 57.0219)","(0.09847, 0.07927, -0.991978)"
5,Right,"(-95.6516, 360.297, 57.6954)","(0.101487, 0.0810462, -0.99153)"
5,Right,"(-94.066, 360.821, 58.41)","(0.104085, 0.083348, -0.99107)"
5,Right,"(-92.3567, 361.349, 59.0944)","(0.106811, 0.0876503, -0.990408)"
5,Right,"(-90.5871, 361.653, 59.8021)","(0.110737, 0.079609, -0.990656)"
5,Right,"(-88.8745, 362.009, 60.6033)","(0.115265, 0.0741444, -0.990564)"
5,Right,"(-87.1375, 362.534, 61.4922)","(0.118603, 0.0704287, -0.990441)"
5,Right,"(-85.2856, 362.964, 62.1554)","(0.124169, 0.0724417, -0.989613)"
5,Right,"(-83.5148, 363.403, 62.8721)","(0.1288, 0.0716304, -0.98908)"
5,Right,"(-81.7077, 363.7, 63.5915)","(0.132663, 0.0718611, -0.988553)"
5,Right,"(-79.9095, 364.095, 64.288)","(0.13725, 0.0778571, -0.987472)"
5,Right,"(-78.1172, 364.322, 65.0689)","(0.143144, 0.0761629, -0.986767)"
5,Right,"(-76.381, 364.643, 65.7841)","(0.147148, 0.0776754, -0.98606)"
5,Right,"(-74.6704, 365.062, 66.74)","(0.152285, 0.0685869, -0.985954)"
5,Right,"(-73.0361, 365.365, 67.5567)","(0.156288, 0.0622172, -0.98575)"
5,Right,"(-71.2912, 365.603, 68.2311)","(0.160573, 0.0623497, -0.985053)"
5,Right,"(-69.5499, 365.739, 68.9473)","(0.163573, 0.0652934, -0.984368)"
5,Right,"(-67.8308, 365.959, 69.6667)","(0.167141, 0.0695213, -0.983479)"
5,Right,"(-66.1876, 366.241, 70.4538)","(0.169283, 0.0666007, -0.983315)"
5,Right,"(-64.5902, 366.593, 71.2952)","(0.172241, 0.0678584, -0.982715)"
5,Right,"(-62.9623, 366.993, 72.1709)","(0.176386, 0.0636519, -0.982261)"
5,Right,"(-61.3889, 367.24, 72.9763)","(0.179811, 0.0716282, -0.98109)"
5,Right,"(-59.8638, 367.407, 73.7644)","(0.182969, 0.0704379, -0.980592)"
5,Right,"(-58.2558, 367.532, 74.3817)","(0.185818, 0.0722409, -0.979925)"
5,Right,"(-56.7333, 367.587, 74.9746)","(0.187422, 0.0803166, -0.97899)"
5,Right,"(-55.2492, 367.465, 75.6596)","(0.191409, 0.0779947, -0.978407)"
5,Right,"(-53.8058, 367.328, 76.3669)","(0.193615, 0.077465, -0.978015)"
5,Right,"(-52.3935, 367.298, 76.928)","(0.196573, 0.0816325, -0.977085)"
5,Right,"(-51.0018, 366.953, 77.4219)","(0.198262, 0.0842448, -0.976522)"
5,Right,"(-49.6624, 366.704, 77.9713)","(0.200072, 0.0857686, -0.97602)"
5,Right,"(-48.3046, 366.273, 78.3378)","(0.2006, 0.0941899, -0.975135)"
5,Right,"(-47.024, 365.911, 78.8521)","(0.201402, 0.0896446, -0.975398)"
5,Right,"(-45.7164, 365.712, 79.319)","(0.202753, 0.0898473, -0.975099)"
5,Right,"(-44.4581, 365.581, 79.8276)","(0.20464, 0.0853881, -0.975106)"
5,Right,"(-40.5842, 364.956, 80.803)","(0.20775, 0.0969236, -0.973368)"
5,Right,"(-39.5424, 364.498, 81.2285)","(0.210897, 0.0950242, -0.972879)"
5,Right,"(-38.2692, 364.185, 81.6828)","(0.212516, 0.0887808, -0.973116)"
5,Right,"(-37.0109, 364.003, 82.0478)","(0.213877, 0.0872592, -0.972956)"
5,Right,"(-35.7617, 363.724, 82.3173)","(0.214932, 0.0807369, -0.973286)"
5,Right,"(-34.4763, 363.507, 82.7696)","(0.215465, 0.07158, -0.973884)"
5,Right,"(-33.1916, 363.11, 82.9459)","(0.21532, 0.0725254, -0.973847)"
5,Right,"(-31.8562, 362.691, 83.1261)","(0.215762, 0.0689461, -0.974009)"
5,Right,"(-30.5506, 362.521, 83.2792)","(0.21516, 0.0650375, -0.974411)"
5,Right,"(-29.2356, 362.207, 83.4414)","(0.217404, 0.0656958, -0.973868)"
5,Right,"(-27.9268, 361.928, 83.3404)","(0.217141, 0.0655157, -0.973939)"
5,Right,"(-26.5651, 361.709, 83.3204)","(0.218006, 0.0616229, -0.974)"
5,Right,"(-25.2968, 361.374, 83.1988)","(0.218533, 0.0616418, -0.973881)"
5,Right,"(-24.0027, 361.07, 83.0339)","(0.21882, 0.0606116, -0.973881)"
5,Right,"(-22.6685, 360.6, 82.8754)","(0.220132, 0.0548863, -0.973925)"
5,Right,"(-21.4072, 360.461, 82.7386)","(0.218636, 0.0524817, -0.974394)"
5,Right,"(-20.1848, 360.573, 82.7205)","(0.218251, 0.0489969, -0.974662)"
5,Right,"(-18.9713, 360.582, 82.5538)","(0.218323, 0.0473774, -0.974726)"
5,Right,"(-17.6926, 360.775, 82.5231)","(0.218489, 0.0444946, -0.974824)"
5,Right,"(-16.512, 360.858, 82.3065)","(0.219626, 0.0499686, -0.974304)"
5,Right,"(-15.2684, 360.794, 82.0991)","(0.222505, 0.0482769, -0.973736)"
5,Right,"(-14.0618, 360.903, 81.8989)","(0.223121, 0.0500907, -0.973503)"
5,Right,"(-12.8706, 360.672, 81.656)","(0.224372, 0.0456199, -0.973435)"
5,Right,"(-11.6733, 360.77, 81.4637)","(0.222991, 0.0427091, -0.973884)"
5,Right,"(-10.4309, 360.876, 81.0252)","(0.222935, 0.0460202, -0.973747)"
5,Right,"(-9.20758, 360.944, 80.8222)","(0.220462, 0.0401011, -0.974571)"
5,Right,"(-8.0342, 361.147, 80.4132)","(0.219076, 0.0450171, -0.974669)"
5,Right,"(-6.78089, 361.39, 80.2825)","(0.216166, 0.0362694, -0.975683)"
5,Right,"(-5.54649, 361.707, 79.8879)","(0.216928, 0.0385666, -0.975425)"
5,Right,"(-4.18136, 362.284, 79.6773)","(0.215225, 0.0327409, -0.976016)"
5,Right,"(-2.90975, 362.779, 79.3113)","(0.210712, 0.0335891, -0.976971)"
5,Right,"(-1.46686, 363.051, 78.9746)","(0.213293, 0.0281744, -0.976582)"
5,Right,"(-0.164463, 363.43, 78.5188)","(0.211088, 0.0315541, -0.976957)"
5,Right,"(1.28906, 363.8, 78.139)","(0.215043, 0.0302214, -0.976137)"
5,Right,"(2.70406, 364.232, 77.7413)","(0.214762, 0.0332803, -0.976099)"
5,Right,"(4.10394, 364.84, 77.2501)","(0.212581, 0.0339558, -0.976553)"
5,Right,"(5.60708, 365.177, 76.8042)","(0.212771, 0.0348834, -0.976479)"
5,Right,"(6.94352, 365.618, 76.2746)","(0.208479, 0.0326423, -0.977482)"
5,Right,"(8.48788, 365.929, 75.9187)","(0.209503, 0.0326223, -0.977264)"
5,Right,"(11.1823, 366.8, 75.098)","(0.206962, 0.0408493, -0.977496)"
5,Right,"(12.3121, 367.282, 74.6213)","(0.205509, 0.0433199, -0.977696)"
5,Right,"(13.7041, 367.562, 74.4011)","(0.204815, 0.0490737, -0.97757)"
5,Right,"(14.8966, 367.907, 73.9954)","(0.204742, 0.0517571, -0.977447)"
5,Right,"(16.2913, 368.308, 73.6221)","(0.205116, 0.0525731, -0.977325)"
5,Right,"(17.8024, 368.728, 73.278)","(0.210066, 0.0580255, -0.975964)"
5,Right,"(19.2091, 369.467, 72.964)","(0.209377, 0.0690363, -0.975395)"
5,Right,"(20.8038, 369.996, 72.7353)","(0.20926, 0.0690967, -0.975416)"
5,Right,"(22.2231, 370.667, 72.3349)","(0.207426, 0.0774895, -0.975177)"
5,Right,"(23.9484, 371.103, 72.0022)","(0.209991, 0.0805497, -0.97438)"
5,Right,"(25.4157, 371.682, 71.6093)","(0.205881, 0.073894, -0.975783)"
5,Right,"(27.1631, 372.249, 71.399)","(0.209337, 0.077979, -0.974729)"
5,Right,"(28.5863, 373.027, 71.1574)","(0.206671, 0.0749895, -0.975532)"
5,Right,"(30.2114, 373.368, 70.8958)","(0.210018, 0.0783538, -0.974553)"
