Gestures,Hand,HandPalmPosition,HandPalmOrientation
0,Right,"(-24.3418, 348.14, -43.3974)","(-0.172079, 0.153564, -0.97304)"
0,Right,"(-24.2846, 348.085, -43.1935)","(-0.172633, 0.149668, -0.973549)"
0,Right,"(-24.2467, 348.093, -42.9719)","(-0.17285, 0.147567, -0.973831)"
0,Right,"(-24.2084, 347.998, -42.7863)","(-0.171745, 0.145736, -0.974302)"
0,Right,"(-24.0905, 347.762, -42.5418)","(-0.168637, 0.14325, -0.975213)"
0,Right,"(-24.0147, 347.601, -42.2832)","(-0.167757, 0.140107, -0.975821)"
0,Right,"(-23.9359, 347.487, -42.0183)","(-0.168606, 0.140616, -0.975602)"
0,Right,"(-23.8793, 347.383, -41.7587)","(-0.16918, 0.136515, -0.976085)"
0,Right,"(-23.8301, 347.206, -41.5576)","(-0.168288, 0.131562, -0.976919)"
0,Right,"(-23.7697, 347.184, -41.3299)","(-0.167483, 0.130577, -0.977189)"
0,Right,"(-23.7097, 347.127, -41.0751)","(-0.16865, 0.129877, -0.977082)"
0,Right,"(-23.398, 347.433, -40.4965)","(-0.174518, 0.13256, -0.97569)"
0,Right,"(-23.2087, 347.666, -40.3033)","(-0.174989, 0.133182, -0.975521)"
0,Right,"(-23.0797, 347.864, -40.1635)","(-0.176197, 0.137582, -0.974693)"
0,Right,"(-22.9436, 348.012, -40.0334)","(-0.176171, 0.14145, -0.974143)"
0,Right,"(-22.7636, 348.205, -39.9234)","(-0.172897, 0.13887, -0.975101)"
0,Right,"(-22.6243, 348.395, -39.7871)","(-0.175405, 0.138691, -0.974678)"
0,Right,"(-22.427, 348.559, -39.6038)","(-0.175615, 0.137956, -0.974745)"
0,Right,"(-22.2158, 348.824, -39.4431)","(-0.177481, 0.143822, -0.973558)"
0,Right,"(-22.01, 348.975, -39.298)","(-0.178287, 0.149401, -0.97257)"
0,Right,"(-21.768, 349.174, -39.1371)","(-0.179272, 0.153422, -0.971763)"
0,Right,"(-21.4674, 349.365, -38.9957)","(-0.178473, 0.153954, -0.971826)"
0,Right,"(-21.2271, 349.429, -38.8012)","(-0.178614, 0.152357, -0.972052)"
0,Right,"(-20.9963, 349.656, -38.6452)","(-0.181084, 0.150649, -0.971861)"
0,Right,"(-20.7289, 349.772, -38.5167)","(-0.181206, 0.144388, -0.972788)"
0,Right,"(-20.5004, 349.947, -38.3632)","(-0.182892, 0.144064, -0.97252)"
0,Right,"(-20.2208, 350.034, -38.216)","(-0.18149, 0.142095, -0.973073)"
0,Right,"(-19.951, 350.216, -38.0724)","(-0.181049, 0.140901, -0.973328)"
0,Right,"(-19.7212, 350.276, -37.9755)","(-0.180602, 0.141906, -0.973265)"
0,Right,"(-19.4695, 350.38, -37.837)","(-0.179677, 0.148366, -0.972473)"
0,Right,"(-19.144, 350.197, -37.6641)","(-0.176886, 0.146597, -0.973253)"
0,Right,"(-18.9622, 350.221, -37.5838)","(-0.180568, 0.148087, -0.97235)"
0,Right,"(-18.7, 350.083, -37.4501)","(-0.179471, 0.144643, -0.973072)"
0,Right,"(-18.4414, 349.963, -37.3529)","(-0.18331, 0.142736, -0.972638)"
0,Right,"(-18.2245, 349.77, -37.2937)","(-0.18189, 0.138367, -0.973535)"
0,Right,"(-17.9297, 349.597, -37.1604)","(-0.180426, 0.128068, -0.975215)"
0,Right,"(-17.6488, 349.415, -37.038)","(-0.178496, 0.127636, -0.975627)"
0,Right,"(-17.3946, 349.284, -36.9238)","(-0.179108, 0.127574, -0.975523)"
0,Right,"(-15.7776, 348.857, -36.4505)","(-0.172939, 0.126273, -0.976805)"
0,Right,"(-15.5126, 348.851, -36.3773)","(-0.176095, 0.1282, -0.975989)"
0,Right,"(-15.3157, 349.029, -36.3256)","(-0.18133, 0.134324, -0.974206)"
0,Right,"(-14.907, 348.94, -36.2955)","(-0.176089, 0.128724, -0.975922)"
0,Right,"(-14.5065, 349.007, -36.3096)","(-0.167861, 0.129215, -0.977306)"
0,Right,"(-14.1233, 349.012, -36.2632)","(-0.165946, 0.127771, -0.977822)"
0,Right,"(-13.7255, 349.292, -36.2657)","(-0.163048, 0.130079, -0.978006)"
0,Right,"(-13.4389, 349.499, -36.2533)","(-0.168189, 0.125691, -0.977709)"
0,Right,"(-12.8235, 350.146, -36.2278)","(-0.177779, 0.139051, -0.974197)"
0,Right,"(-12.6309, 350.453, -36.2323)","(-0.181984, 0.141034, -0.973135)"
0,Right,"(-12.3701, 350.803, -36.3624)","(-0.180755, 0.146893, -0.972497)"
0,Right,"(-11.9752, 351.231, -36.3775)","(-0.177111, 0.144568, -0.973515)"
0,Right,"(-11.6972, 351.715, -36.4351)","(-0.178403, 0.151189, -0.972273)"
0,Right,"(-11.3645, 352.062, -36.544)","(-0.175071, 0.146977, -0.973523)"
0,Right,"(-11.1406, 352.506, -36.5386)","(-0.17926, 0.152019, -0.971986)"
0,Right,"(-10.8938, 353.049, -36.5522)","(-0.182043, 0.156209, -0.970803)"
0,Right,"(-10.6958, 353.554, -36.5692)","(-0.185135, 0.159411, -0.969697)"
0,Right,"(-10.4174, 353.984, -36.7275)","(-0.181517, 0.166932, -0.969116)"
0,Right,"(-10.2225, 354.174, -36.7236)","(-0.183601, 0.170291, -0.968138)"
0,Right,"(-9.99433, 354.221, -36.7573)","(-0.181931, 0.168766, -0.96872)"
0,Right,"(-9.78297, 354.337, -36.7736)","(-0.184951, 0.168524, -0.96819)"
0,Right,"(-9.58926, 354.347, -36.8289)","(-0.184904, 0.165619, -0.968701)"
0,Right,"(-9.33429, 354.291, -36.8349)","(-0.182931, 0.159775, -0.970056)"
0,Right,"(-9.12112, 354.286, -36.8411)","(-0.185738, 0.157473, -0.969899)"
0,Right,"(-8.92225, 354.374, -36.8284)","(-0.188602, 0.164464, -0.968184)"
0,Right,"(-8.73702, 354.416, -36.9242)","(-0.189465, 0.164134, -0.968072)"
0,Right,"(-8.56108, 354.384, -36.9015)","(-0.191451, 0.169354, -0.966781)"
0,Right,"(-8.32284, 354.382, -36.9303)","(-0.193636, 0.167729, -0.966629)"
0,Right,"(-8.09261, 354.169, -36.9405)","(-0.192481, 0.164052, -0.967491)"
0,Right,"(-7.82789, 354.219, -36.9713)","(-0.190071, 0.17001, -0.966938)"
0,Right,"(-7.59972, 354.266, -36.9498)","(-0.189782, 0.172291, -0.966591)"
0,Right,"(-7.34479, 354.432, -36.997)","(-0.187769, 0.179727, -0.96563)"
0,Right,"(-7.07902, 354.413, -36.964)","(-0.188115, 0.176325, -0.96619)"
0,Right,"(-6.75622, 354.373, -36.9599)","(-0.18573, 0.173945, -0.967082)"
0,Right,"(-6.49631, 354.128, -36.9322)","(-0.185369, 0.167203, -0.96834)"
0,Right,"(-6.20367, 354.007, -36.9471)","(-0.186227, 0.165388, -0.968486)"
0,Right,"(-5.72931, 354.068, -37.0023)","(-0.18354, 0.175169, -0.967279)"
0,Right,"(-5.37176, 354.064, -37.009)","(-0.184078, 0.172562, -0.967645)"
0,Right,"(-4.88189, 354.105, -37.0005)","(-0.17953, 0.174911, -0.968078)"
0,Right,"(-4.49145, 354.082, -37.0979)","(-0.181002, 0.169937, -0.96869)"
0,Right,"(-4.08525, 353.884, -37.0849)","(-0.183005, 0.165128, -0.969145)"
0,Right,"(-3.7011, 353.702, -37.079)","(-0.184768, 0.1661, -0.968644)"
0,Right,"(-3.08102, 353.463, -37.1408)","(-0.177002, 0.155277, -0.971885)"
0,Right,"(-2.49203, 353.449, -37.0963)","(-0.171055, 0.159945, -0.972192)"
0,Right,"(-2.16671, 353.52, -37.0379)","(-0.177749, 0.158597, -0.971212)"
0,Right,"(-1.76848, 353.517, -36.974)","(-0.179881, 0.168065, -0.969225)"
0,Right,"(-1.4006, 353.466, -36.9142)","(-0.184675, 0.162018, -0.969353)"
0,Right,"(-1.10187, 353.715, -36.8068)","(-0.188868, 0.161251, -0.968673)"
0,Right,"(-0.786202, 354.107, -36.6962)","(-0.195371, 0.17195, -0.965538)"
0,Right,"(-0.480456, 354.523, -36.6282)","(-0.199518, 0.17745, -0.963693)"
0,Right,"(-0.0167662, 354.721, -36.4506)","(-0.195287, 0.191489, -0.96187)"
0,Right,"(0.298862, 354.919, -36.2832)","(-0.198122, 0.190092, -0.961568)"
0,Right,"(0.680408, 355.219, -36.0944)","(-0.198538, 0.194744, -0.960551)"
0,Right,"(0.936728, 355.665, -35.9667)","(-0.203501, 0.190718, -0.96032)"
0,Right,"(1.1977, 356.086, -35.864)","(-0.207535, 0.19374, -0.95885)"
0,Right,"(1.48626, 356.441, -35.7195)","(-0.207981, 0.20231, -0.956982)"
0,Right,"(1.86387, 356.785, -35.5297)","(-0.207601, 0.208939, -0.955639)"
0,Right,"(2.24455, 357.129, -35.3388)","(-0.204861, 0.224065, -0.952799)"
0,Right,"(2.45903, 357.296, -35.206)","(-0.209058, 0.219067, -0.95305)"
0,Right,"(2.84899, 357.569, -35.0316)","(-0.212024, 0.219397, -0.952319)"
0,Right,"(3.20621, 357.778, -34.8693)","(-0.212148, 0.212182, -0.953925)"
0,Right,"(3.67987, 358.013, -34.7489)","(-0.205972, 0.21201, -0.955315)"
0,Right,"(4.12885, 358.083, -34.6192)","(-0.205066, 0.206513, -0.956713)"
0,Right,"(4.44726, 358.154, -34.464)","(-0.207607, 0.20091, -0.957358)"
0,Right,"(4.89599, 358.275, -34.2705)","(-0.205544, 0.200301, -0.957931)"
0,Right,"(5.16402, 358.288, -34.2375)","(-0.207819, 0.197278, -0.958067)"
0,Right,"(5.57787, 358.5, -34.0855)","(-0.205835, 0.199675, -0.957999)"
0,Right,"(5.79024, 358.55, -33.9529)","(-0.210923, 0.188816, -0.959093)"
0,Right,"(6.08616, 358.758, -33.8637)","(-0.21031, 0.190721, -0.958851)"
0,Right,"(6.34913, 358.788, -33.7797)","(-0.210644, 0.191214, -0.958679)"
0,Right,"(6.55932, 358.882, -33.6792)","(-0.213449, 0.188559, -0.958585)"
0,Right,"(6.81344, 359.167, -33.5871)","(-0.212049, 0.192672, -0.958077)"
0,Right,"(7.78271, 360.354, -32.9471)","(-0.219281, 0.196305, -0.955709)"
0,Right,"(8.09804, 360.644, -32.6623)","(-0.220584, 0.192411, -0.956201)"
0,Right,"(8.36049, 360.827, -32.4964)","(-0.218717, 0.196837, -0.955729)"
0,Right,"(8.60638, 361.115, -32.3431)","(-0.219953, 0.195073, -0.955807)"
0,Right,"(8.86579, 361.552, -32.1478)","(-0.220191, 0.207234, -0.953189)"
0,Right,"(9.15741, 361.659, -31.9263)","(-0.221459, 0.206114, -0.953138)"
0,Right,"(9.36902, 361.728, -31.7526)","(-0.226183, 0.20331, -0.952631)"
0,Right,"(9.79188, 362.186, -31.5748)","(-0.224517, 0.212533, -0.951011)"
0,Right,"(10.07, 362.155, -31.4616)","(-0.228059, 0.212852, -0.950096)"
0,Right,"(10.5095, 362.504, -31.2848)","(-0.227174, 0.226933, -0.947045)"
0,Right,"(10.9625, 362.606, -31.1929)","(-0.230378, 0.220794, -0.947721)"
0,Right,"(11.506, 363.011, -31.0462)","(-0.230331, 0.23304, -0.944797)"
0,Right,"(12.1705, 363.189, -30.9512)","(-0.226248, 0.238796, -0.944345)"
0,Right,"(13.9968, 362.862, -30.3818)","(-0.238018, 0.221028, -0.945777)"
0,Right,"(14.449, 362.94, -30.2643)","(-0.227752, 0.246122, -0.9421)"
0,Right,"(15.1061, 362.498, -30.1407)","(-0.230877, 0.234008, -0.944424)"
0,Right,"(15.6963, 362.174, -29.9161)","(-0.234501, 0.236998, -0.942784)"
0,Right,"(16.5394, 361.863, -29.6953)","(-0.230954, 0.240076, -0.942881)"
0,Right,"(17.1851, 361.672, -29.527)","(-0.234194, 0.22931, -0.944759)"
0,Right,"(17.95, 361.696, -29.3051)","(-0.233218, 0.233869, -0.943883)"
0,Right,"(18.6268, 361.504, -29.121)","(-0.235408, 0.228924, -0.944551)"
0,Right,"(19.369, 361.729, -28.9646)","(-0.23875, 0.236773, -0.941773)"
0,Right,"(20.1232, 361.454, -28.793)","(-0.236783, 0.217944, -0.946802)"
0,Right,"(20.9101, 361.617, -28.6519)","(-0.236944, 0.218756, -0.946575)"
0,Right,"(21.7628, 361.653, -28.4227)","(-0.230312, 0.212825, -0.949559)"
0,Right,"(22.5014, 361.684, -28.2562)","(-0.233867, 0.206721, -0.950038)"
0,Right,"(23.3721, 361.945, -28.106)","(-0.230815, 0.211588, -0.949713)"
